trade_id,strategy,date,time,pair,direction,result,rr,duration,sl_size,exit_reason
74,EMA-Cross-H4F,17/03/2019,14:30,BTC,Long,SL,-1.0,15h,18.75,STRUCTURAL_SL
75,EMA-Cross-H4F,18/03/2019,22:30,BTC,Long,SL,-1.0,6h,16.91,STRUCTURAL_SL
76,EMA-Cross-H4F,19/03/2019,12:30,BTC,Long,SL,-1.0,50h,15.62,STRUCTURAL_SL
77,EMA-Cross-H4F,22/03/2019,18:00,BTC,Long,SL,-1.0,2h,10.54,STRUCTURAL_SL
78,EMA-Cross-H4F,23/03/2019,03:30,BTC,Long,SL,-1.0,7h,26.15,STRUCTURAL_SL
79,EMA-Cross-H4F,25/03/2019,04:30,BTC,Long,SL,-0.25,1h,5.7,H1_EMA100
80,EMA-Cross-H4F,05/04/2019,12:00,BTC,Long,SL,-1.0,33h,65.72,STRUCTURAL_SL
81,EMA-Cross-H4F,10/04/2019,03:30,BTC,Long,SL,-1.0,24h,65.92,STRUCTURAL_SL
82,EMA-Cross-H4F,14/04/2019,16:30,BTC,Long,TP,0.21,1h,23.22,H1_EMA100
83,EMA-Cross-H4F,16/04/2019,17:30,BTC,Long,TP,0.61,112h,109.84,H1_EMA100
84,EMA-Cross-H4F,22/04/2019,10:30,BTC,Long,TP,3.83,55h,29.01,H1_EMA100
85,EMA-Cross-H4F,25/04/2019,17:30,BTC,Long,SL,-1.0,4h,36.81,STRUCTURAL_SL
86,EMA-Cross-H4F,04/05/2019,22:00,BTC,Long,SL,-1.0,27h,206.78,STRUCTURAL_SL
87,EMA-Cross-H4F,06/05/2019,18:30,BTC,Long,TP,24.41,242h,81.05,H1_EMA100
88,EMA-Cross-H4F,20/05/2019,22:00,BTC,Long,SL,-1.0,13h,253.77,STRUCTURAL_SL
89,EMA-Cross-H4F,26/05/2019,19:30,BTC,Long,TP,0.83,58h,254.66,H1_EMA100
90,EMA-Cross-H4F,29/05/2019,15:30,BTC,Long,SL,-1.0,0h,26.45,STRUCTURAL_SL
91,EMA-Cross-H4F,30/05/2019,05:30,BTC,Long,SL,-1.0,10h,55.09,STRUCTURAL_SL
92,EMA-Cross-H4F,31/05/2019,21:30,BTC,Long,SL,-0.49,8h,101.69,H1_EMA100
93,EMA-Cross-H4F,19/06/2019,08:30,BTC,Long,SL,-1.0,1h,47.6,STRUCTURAL_SL
94,EMA-Cross-H4F,19/06/2019,21:30,BTC,Long,TP,41.64,181h,61.12,H1_EMA100
95,EMA-Cross-H4F,28/06/2019,12:00,BTC,Long,SL,-1.0,0h,329.93,STRUCTURAL_SL
96,EMA-Cross-H4F,29/06/2019,13:00,BTC,Long,SL,-0.67,19h,544.9,H1_EMA100
97,EMA-Cross-H4F,06/07/2019,04:00,BTC,Long,SL,-1.0,1h,176.86,STRUCTURAL_SL
98,EMA-Cross-H4F,07/07/2019,15:00,BTC,Long,SL,-1.0,0h,39.33,STRUCTURAL_SL
99,EMA-Cross-H4F,07/07/2019,18:30,BTC,Long,TP,1.62,73h,347.64,H1_EMA100
100,EMA-Cross-H4F,04/08/2019,16:00,BTC,Long,TP,1.93,100h,307.16,H1_EMA100
101,EMA-Cross-H4F,09/08/2019,01:00,BTC,Long,SL,-1.0,34h,472.6,STRUCTURAL_SL
102,EMA-Cross-H4F,11/08/2019,23:00,BTC,Long,TP,0.13,1h,223.59,H1_EMA100
103,EMA-Cross-H4F,04/09/2019,17:30,BTC,Long,SL,-1.0,48h,235.76,STRUCTURAL_SL
104,EMA-Cross-H4F,07/09/2019,21:00,BTC,Long,SL,-1.0,2h,36.81,STRUCTURAL_SL
105,EMA-Cross-H4F,16/09/2019,02:00,BTC,Long,SL,-1.0,4h,76.04,STRUCTURAL_SL
106,EMA-Cross-H4F,14/10/2019,20:30,BTC,Long,SL,-1.0,0h,18.11,STRUCTURAL_SL
107,EMA-Cross-H4F,29/10/2019,11:00,BTC,Long,SL,-1.0,2h,84.68,STRUCTURAL_SL
108,EMA-Cross-H4F,29/10/2019,23:00,BTC,Long,SL,-1.0,1h,62.86,STRUCTURAL_SL
109,EMA-Cross-H4F,31/10/2019,13:30,BTC,Long,SL,-0.47,8h,330.62,H1_EMA100
110,EMA-Cross-H4F,01/11/2019,19:00,BTC,Long,TP,0.97,38h,36.48,H1_EMA100
111,EMA-Cross-H4F,04/11/2019,12:00,BTC,Long,SL,-0.35,20h,122.08,H1_EMA100
112,EMA-Cross-H4F,05/11/2019,16:00,BTC,Long,SL,-1.0,0h,39.39,STRUCTURAL_SL
113,EMA-Cross-H4F,06/11/2019,07:00,BTC,Long,SL,-1.0,6h,72.7,STRUCTURAL_SL
114,EMA-Cross-H4F,08/12/2019,12:30,BTC,Long,SL,-1.0,13h,30.75,STRUCTURAL_SL
115,EMA-Cross-H4F,22/12/2019,08:30,BTC,Long,TP,1.73,47h,49.26,H1_EMA100
116,EMA-Cross-H4F,27/12/2019,21:30,BTC,Long,TP,2.05,61h,38.36,H1_EMA100
117,EMA-Cross-H4F,06/01/2020,02:30,BTC,Long,TP,1.89,86h,165.45,H1_EMA100
118,EMA-Cross-H4F,10/01/2020,15:30,BTC,Long,TP,3.36,212h,188.84,H1_EMA100
119,EMA-Cross-H4F,21/01/2020,21:30,BTC,Long,SL,-0.19,6h,263.86,H1_EMA100
120,EMA-Cross-H4F,01/02/2020,02:00,BTC,Long,SL,-1.0,9h,98.99,STRUCTURAL_SL
121,EMA-Cross-H4F,01/02/2020,18:30,BTC,Long,SL,-1.0,6h,67.23,STRUCTURAL_SL
122,EMA-Cross-H4F,02/02/2020,11:00,BTC,Long,SL,-1.0,12h,70.49,STRUCTURAL_SL
123,EMA-Cross-H4F,05/02/2020,07:30,BTC,Long,SL,-1.0,0h,31.85,STRUCTURAL_SL
124,EMA-Cross-H4F,08/02/2020,05:00,BTC,Long,TP,0.93,49h,90.44,H1_EMA100
125,EMA-Cross-H4F,14/02/2020,15:30,BTC,Long,SL,-1.0,14h,51.19,STRUCTURAL_SL
126,EMA-Cross-H4F,21/03/2020,21:00,BTC,Long,SL,-1.0,0h,155.77,STRUCTURAL_SL
127,EMA-Cross-H4F,25/03/2020,23:30,BTC,Long,SL,-1.0,14h,108.79,STRUCTURAL_SL
128,EMA-Cross-H4F,26/03/2020,20:30,BTC,Long,SL,-1.0,8h,74.96,STRUCTURAL_SL
129,EMA-Cross-H4F,04/04/2020,10:30,BTC,Long,SL,-1.0,1h,126.49,STRUCTURAL_SL
130,EMA-Cross-H4F,04/04/2020,18:30,BTC,Long,SL,-1.0,22h,66.75,STRUCTURAL_SL
131,EMA-Cross-H4F,06/04/2020,01:00,BTC,Long,TP,2.55,99h,115.81,H1_EMA100
132,EMA-Cross-H4F,20/04/2020,04:30,BTC,Long,SL,-1.0,0h,42.11,STRUCTURAL_SL
133,EMA-Cross-H4F,01/05/2020,06:00,BTC,Long,SL,-1.0,10h,148.06,STRUCTURAL_SL
134,EMA-Cross-H4F,01/05/2020,22:30,BTC,Long,SL,-1.0,50h,180.39,STRUCTURAL_SL
135,EMA-Cross-H4F,04/05/2020,19:30,BTC,Long,TP,4.96,124h,133.76,H1_EMA100
136,EMA-Cross-H4F,17/05/2020,02:30,BTC,Long,SL,-1.0,3h,52.04,STRUCTURAL_SL
137,EMA-Cross-H4F,19/05/2020,00:00,BTC,Long,SL,-1.0,0h,66.7,STRUCTURAL_SL
138,EMA-Cross-H4F,19/05/2020,10:00,BTC,Long,SL,-1.0,29h,248.95,STRUCTURAL_SL
139,EMA-Cross-H4F,29/05/2020,23:00,BTC,Long,SL,-1.0,1h,55.45,STRUCTURAL_SL
140,EMA-Cross-H4F,30/05/2020,05:00,BTC,Long,SL,-1.0,81h,180.3,STRUCTURAL_SL
141,EMA-Cross-H4F,04/06/2020,01:00,BTC,Long,SL,-1.0,8h,37.24,STRUCTURAL_SL
142,EMA-Cross-H4F,04/06/2020,13:30,BTC,Long,SL,-1.0,18h,114.44,STRUCTURAL_SL
143,EMA-Cross-H4F,07/06/2020,00:00,BTC,Long,SL,-0.23,7h,40.68,H1_EMA100
144,EMA-Cross-H4F,07/06/2020,22:00,BTC,Long,SL,-0.13,34h,244.69,H1_EMA100
145,EMA-Cross-H4F,09/06/2020,14:00,BTC,Long,SL,-1.0,28h,47.88,STRUCTURAL_SL
146,EMA-Cross-H4F,08/07/2020,02:30,BTC,Long,SL,-1.0,6h,63.25,STRUCTURAL_SL
147,EMA-Cross-H4F,12/07/2020,01:30,BTC,Long,SL,-0.39,10h,24.72,H1_EMA100
148,EMA-Cross-H4F,12/07/2020,23:00,BTC,Long,SL,-1.0,20h,76.69,STRUCTURAL_SL
149,EMA-Cross-H4F,14/07/2020,20:00,BTC,Long,SL,-1.0,1h,28.31,STRUCTURAL_SL
150,EMA-Cross-H4F,24/07/2020,15:00,BTC,Long,TP,41.95,206h,39.12,H1_EMA100
151,EMA-Cross-H4F,03/08/2020,15:30,BTC,Long,SL,-1.0,6h,86.49,STRUCTURAL_SL
152,EMA-Cross-H4F,05/08/2020,07:00,BTC,Long,SL,-1.0,55h,56.27,STRUCTURAL_SL
153,EMA-Cross-H4F,08/08/2020,11:30,BTC,Long,SL,-0.77,26h,186.74,H1_EMA100
154,EMA-Cross-H4F,10/08/2020,01:00,BTC,Long,SL,-1.0,9h,97.63,STRUCTURAL_SL
155,EMA-Cross-H4F,12/08/2020,15:30,BTC,Long,SL,-1.0,1h,44.21,STRUCTURAL_SL
156,EMA-Cross-H4F,16/08/2020,23:00,BTC,Long,SL,-1.0,1h,73.83,STRUCTURAL_SL
157,EMA-Cross-H4F,17/08/2020,03:00,BTC,Long,TP,0.96,36h,90.75,H1_EMA100
158,EMA-Cross-H4F,20/08/2020,16:00,BTC,Long,SL,-0.33,1h,50.39,H1_EMA100
159,EMA-Cross-H4F,01/09/2020,05:00,BTC,Long,TP,0.06,28h,95.21,H1_EMA100
160,EMA-Cross-H4F,19/09/2020,01:00,BTC,Long,SL,-1.0,7h,83.31,STRUCTURAL_SL
161,EMA-Cross-H4F,21/09/2020,04:30,BTC,Long,SL,-1.0,2h,70.08,STRUCTURAL_SL
162,EMA-Cross-H4F,27/09/2020,20:00,BTC,Long,SL,-1.0,27h,37.38,STRUCTURAL_SL
163,EMA-Cross-H4F,30/09/2020,00:00,BTC,Long,SL,-1.0,3h,88.5,STRUCTURAL_SL
164,EMA-Cross-H4F,30/09/2020,17:00,BTC,Long,SL,-1.0,1h,33.56,STRUCTURAL_SL
165,EMA-Cross-H4F,01/10/2020,00:30,BTC,Long,SL,-1.0,15h,69.92,STRUCTURAL_SL
166,EMA-Cross-H4F,12/10/2020,14:30,BTC,Long,SL,-0.65,49h,242.66,H1_EMA100
167,EMA-Cross-H4F,18/10/2020,00:30,BTC,Long,TP,37.04,208h,40.3,H1_EMA100
168,EMA-Cross-H4F,27/10/2020,02:00,BTC,Long,TP,0.76,36h,37.25,H1_EMA100
169,EMA-Cross-H4F,29/10/2020,16:30,BTC,Long,SL,-1.0,7h,210.83,STRUCTURAL_SL
170,EMA-Cross-H4F,30/10/2020,16:30,BTC,Long,SL,-0.24,64h,280.66,H1_EMA100
171,EMA-Cross-H4F,03/11/2020,14:30,BTC,Long,SL,-0.52,17h,219.76,H1_EMA100
172,EMA-Cross-H4F,08/11/2020,15:00,BTC,Long,SL,-1.0,23h,243.42,STRUCTURAL_SL
173,EMA-Cross-H4F,10/11/2020,05:00,BTC,Long,SL,-1.0,0h,67.17,STRUCTURAL_SL
174,EMA-Cross-H4F,10/11/2020,23:00,BTC,Long,SL,-1.0,0h,94.14,STRUCTURAL_SL
175,EMA-Cross-H4F,15/11/2020,09:00,BTC,Long,SL,-1.0,1h,116.55,STRUCTURAL_SL
176,EMA-Cross-H4F,16/11/2020,05:30,BTC,Long,TP,10.04,149h,203.14,H1_EMA100
177,EMA-Cross-H4F,22/11/2020,21:30,BTC,Long,SL,-1.0,1h,118.6,STRUCTURAL_SL
178,EMA-Cross-H4F,23/11/2020,08:30,BTC,Long,SL,-1.0,4h,204.77,STRUCTURAL_SL
179,EMA-Cross-H4F,24/11/2020,09:30,BTC,Long,SL,-0.31,38h,508.88,H1_EMA100
180,EMA-Cross-H4F,02/12/2020,12:00,BTC,Long,SL,-1.0,0h,88.68,STRUCTURAL_SL
181,EMA-Cross-H4F,02/12/2020,20:00,BTC,Long,SL,-1.0,5h,152.8,STRUCTURAL_SL
182,EMA-Cross-H4F,05/12/2020,13:00,BTC,Long,SL,-0.47,9h,157.23,H1_EMA100
183,EMA-Cross-H4F,06/12/2020,18:00,BTC,Long,SL,-0.27,18h,109.16,H1_EMA100
184,EMA-Cross-H4F,08/12/2020,05:30,BTC,Long,SL,-1.0,0h,40.38,STRUCTURAL_SL
185,EMA-Cross-H4F,22/12/2020,14:30,BTC,Long,SL,-1.0,20h,385.44,STRUCTURAL_SL
186,EMA-Cross-H4F,24/12/2020,19:00,BTC,Long,TP,46.55,255h,164.87,H1_EMA100
187,EMA-Cross-H4F,05/01/2021,16:00,BTC,Long,TP,6.4,122h,1016.54,H1_EMA100
188,EMA-Cross-H4F,12/01/2021,07:00,BTC,Long,TP,0.41,1h,1043.18,H1_EMA100
189,EMA-Cross-H4F,16/01/2021,12:00,BTC,Long,SL,-1.0,0h,583.02,STRUCTURAL_SL
190,EMA-Cross-H4F,17/01/2021,22:30,BTC,Long,SL,-0.72,1h,910.86,H1_EMA100
191,EMA-Cross-H4F,30/01/2021,22:30,BTC,Long,SL,-1.0,2h,583.92,STRUCTURAL_SL
192,EMA-Cross-H4F,04/02/2021,18:30,BTC,Long,SL,-1.0,7h,598.52,STRUCTURAL_SL
193,EMA-Cross-H4F,05/02/2021,07:00,BTC,Long,TP,1.51,57h,370.83,H1_EMA100
194,EMA-Cross-H4F,08/02/2021,08:00,BTC,Long,SL,-1.0,2h,436.88,STRUCTURAL_SL
195,EMA-Cross-H4F,11/02/2021,12:00,BTC,Long,TP,1.22,87h,712.41,H1_EMA100
196,EMA-Cross-H4F,15/02/2021,17:30,BTC,Long,SL,-1.0,6h,1202.09,STRUCTURAL_SL
197,EMA-Cross-H4F,16/02/2021,23:00,BTC,Long,TP,7.31,131h,764.48,H1_EMA100
198,EMA-Cross-H4F,08/03/2021,13:30,BTC,Long,TP,11.12,162h,632.89,H1_EMA100
199,EMA-Cross-H4F,16/03/2021,22:30,BTC,Long,SL,-0.17,2h,552.43,H1_EMA100
200,EMA-Cross-H4F,17/03/2021,19:30,BTC,Long,SL,-0.2,24h,2605.46,H1_EMA100
201,EMA-Cross-H4F,19/03/2021,08:30,BTC,Long,SL,-0.72,42h,673.35,H1_EMA100
202,EMA-Cross-H4F,31/03/2021,16:00,BTC,Long,SL,-1.0,4h,931.19,STRUCTURAL_SL
203,EMA-Cross-H4F,01/04/2021,14:00,BTC,Long,SL,-1.0,4h,819.16,STRUCTURAL_SL
204,EMA-Cross-H4F,01/04/2021,23:30,BTC,Long,SL,-1.0,0h,360.0,STRUCTURAL_SL
205,EMA-Cross-H4F,02/04/2021,02:30,BTC,Long,SL,-1.0,16h,622.68,STRUCTURAL_SL
206,EMA-Cross-H4F,03/04/2021,03:30,BTC,Long,SL,-1.0,5h,278.57,STRUCTURAL_SL
207,EMA-Cross-H4F,05/04/2021,14:30,BTC,Long,SL,-1.0,23h,866.23,STRUCTURAL_SL
208,EMA-Cross-H4F,11/04/2021,23:00,BTC,Long,SL,-1.0,11h,667.22,STRUCTURAL_SL
209,EMA-Cross-H4F,13/04/2021,01:00,BTC,Long,TP,2.06,76h,633.61,H1_EMA100
210,EMA-Cross-H4F,17/04/2021,04:00,BTC,Long,SL,-1.0,0h,313.26,STRUCTURAL_SL
211,EMA-Cross-H4F,30/04/2021,07:00,BTC,Long,SL,-1.0,1h,255.76,STRUCTURAL_SL
212,EMA-Cross-H4F,03/05/2021,02:00,BTC,Long,SL,-1.0,22h,1841.76,STRUCTURAL_SL
213,EMA-Cross-H4F,05/05/2021,13:30,BTC,Long,SL,-0.23,29h,956.94,H1_EMA100
214,EMA-Cross-H4F,07/05/2021,13:30,BTC,Long,SL,-1.0,47h,961.35,STRUCTURAL_SL
215,EMA-Cross-H4F,10/05/2021,01:30,BTC,Long,SL,-1.0,6h,660.54,STRUCTURAL_SL
216,EMA-Cross-H4F,11/05/2021,20:30,BTC,Long,SL,-0.5,1h,519.12,H1_EMA100
217,EMA-Cross-H4F,12/05/2021,14:00,BTC,Long,SL,-0.75,1h,1009.1,H1_EMA100
218,EMA-Cross-H4F,06/07/2021,06:00,BTC,Long,SL,-1.0,3h,255.15,STRUCTURAL_SL
219,EMA-Cross-H4F,07/07/2021,04:00,BTC,Long,SL,-0.54,18h,475.55,H1_EMA100
220,EMA-Cross-H4F,23/07/2021,21:00,BTC,Long,TP,14.82,159h,416.38,H1_EMA100
221,EMA-Cross-H4F,30/07/2021,21:30,BTC,Long,SL,-0.35,49h,1830.62,H1_EMA100
222,EMA-Cross-H4F,04/08/2021,14:30,BTC,Long,SL,-0.01,16h,1623.83,H1_EMA100
223,EMA-Cross-H4F,05/08/2021,17:30,BTC,Long,TP,2.72,162h,1646.61,H1_EMA100
224,EMA-Cross-H4F,13/08/2021,06:30,BTC,Long,TP,0.44,49h,454.63,H1_EMA100
225,EMA-Cross-H4F,15/08/2021,23:00,BTC,Long,SL,-1.0,14h,771.94,STRUCTURAL_SL
226,EMA-Cross-H4F,17/08/2021,12:30,BTC,Long,SL,-1.0,0h,411.15,STRUCTURAL_SL
227,EMA-Cross-H4F,18/08/2021,18:00,BTC,Long,SL,-1.0,0h,192.07,STRUCTURAL_SL
228,EMA-Cross-H4F,23/08/2021,00:30,BTC,Long,SL,-0.7,37h,1083.88,H1_EMA100
229,EMA-Cross-H4F,25/08/2021,18:30,BTC,Long,SL,-1.0,8h,420.58,STRUCTURAL_SL
230,EMA-Cross-H4F,29/08/2021,20:00,BTC,Long,SL,-1.0,1h,121.98,STRUCTURAL_SL
231,EMA-Cross-H4F,30/08/2021,21:00,BTC,Long,SL,-1.0,0h,279.87,STRUCTURAL_SL
232,EMA-Cross-H4F,03/09/2021,05:00,BTC,Long,TP,0.81,101h,1382.9,H1_EMA100
233,EMA-Cross-H4F,17/09/2021,04:00,BTC,Long,SL,-1.0,3h,170.58,STRUCTURAL_SL
234,EMA-Cross-H4F,18/09/2021,04:30,BTC,Long,SL,-1.0,31h,602.99,STRUCTURAL_SL
235,EMA-Cross-H4F,04/10/2021,17:00,BTC,Long,TP,4.03,194h,1716.9,H1_EMA100
236,EMA-Cross-H4F,13/10/2021,18:00,BTC,Long,TP,2.83,99h,884.87,H1_EMA100
237,EMA-Cross-H4F,18/10/2021,00:30,BTC,Long,SL,-1.0,15h,2642.32,STRUCTURAL_SL
238,EMA-Cross-H4F,25/10/2021,01:00,BTC,Long,TP,0.07,38h,1175.25,H1_EMA100
239,EMA-Cross-H4F,30/10/2021,11:00,BTC,Long,SL,-1.0,3h,577.99,STRUCTURAL_SL
240,EMA-Cross-H4F,31/10/2021,00:00,BTC,Long,SL,-1.0,5h,674.96,STRUCTURAL_SL
241,EMA-Cross-H4F,02/11/2021,06:00,BTC,Long,TP,0.03,32h,996.57,H1_EMA100
242,EMA-Cross-H4F,03/11/2021,22:30,BTC,Long,SL,-1.0,2h,114.79,STRUCTURAL_SL
243,EMA-Cross-H4F,05/11/2021,06:30,BTC,Long,SL,-1.0,2h,593.02,STRUCTURAL_SL
244,EMA-Cross-H4F,10/11/2021,14:30,BTC,Long,SL,-1.0,6h,2360.42,STRUCTURAL_SL
245,EMA-Cross-H4F,13/11/2021,16:00,BTC,Long,SL,-0.46,3h,1263.71,H1_EMA100
246,EMA-Cross-H4F,15/11/2021,00:00,BTC,Long,SL,-1.0,15h,1134.73,STRUCTURAL_SL
247,EMA-Cross-H4F,23/12/2021,17:00,BTC,Long,TP,1.41,59h,425.64,H1_EMA100
248,EMA-Cross-H4F,26/12/2021,22:00,BTC,Long,SL,-0.52,27h,889.8,H1_EMA100
249,EMA-Cross-H4F,02/02/2022,11:00,BTC,Long,SL,-1.0,3h,363.6,STRUCTURAL_SL
250,EMA-Cross-H4F,08/02/2022,22:30,BTC,Long,SL,-1.0,50h,1369.35,STRUCTURAL_SL
251,EMA-Cross-H4F,14/02/2022,13:30,BTC,Long,SL,-0.17,1h,690.43,H1_EMA100
252,EMA-Cross-H4F,16/02/2022,20:30,BTC,Long,SL,-1.0,7h,721.0,STRUCTURAL_SL
253,EMA-Cross-H4F,18/03/2022,16:30,BTC,Long,SL,-0.35,49h,902.76,H1_EMA100
254,EMA-Cross-H4F,22/03/2022,03:00,BTC,Long,TP,6.1,228h,797.79,H1_EMA100
255,EMA-Cross-H4F,01/04/2022,17:30,BTC,Long,SL,-0.09,3h,1581.69,H1_EMA100
256,EMA-Cross-H4F,03/04/2022,09:30,BTC,Long,SL,-1.0,1h,164.01,STRUCTURAL_SL
257,EMA-Cross-H4F,04/04/2022,23:00,BTC,Long,SL,-1.0,14h,366.62,STRUCTURAL_SL
258,EMA-Cross-H4F,02/06/2022,23:00,BTC,Long,SL,-0.35,2h,257.15,H1_EMA100
259,EMA-Cross-H4F,07/06/2022,20:30,BTC,Long,SL,-1.0,7h,1183.21,STRUCTURAL_SL
260,EMA-Cross-H4F,09/06/2022,09:30,BTC,Long,SL,-1.0,2h,216.77,STRUCTURAL_SL
261,EMA-Cross-H4F,09/07/2022,14:30,BTC,Long,SL,-1.0,9h,127.23,STRUCTURAL_SL
262,EMA-Cross-H4F,16/07/2022,15:00,BTC,Long,SL,-0.03,33h,211.11,H1_EMA100
263,EMA-Cross-H4F,18/07/2022,05:30,BTC,Long,TP,2.89,110h,345.7,H1_EMA100
264,EMA-Cross-H4F,24/07/2022,08:00,BTC,Long,SL,-1.0,0h,64.33,STRUCTURAL_SL
265,EMA-Cross-H4F,02/08/2022,18:30,BTC,Long,SL,-0.63,1h,364.03,H1_EMA100
266,EMA-Cross-H4F,03/08/2022,09:00,BTC,Long,SL,-1.0,13h,312.98,STRUCTURAL_SL
267,EMA-Cross-H4F,07/08/2022,17:30,BTC,Long,SL,-1.0,5h,134.22,STRUCTURAL_SL
268,EMA-Cross-H4F,10/08/2022,13:30,BTC,Long,SL,-0.34,45h,1103.0,H1_EMA100
269,EMA-Cross-H4F,12/08/2022,21:00,BTC,Long,SL,-0.12,45h,191.0,H1_EMA100
270,EMA-Cross-H4F,15/08/2022,03:00,BTC,Long,SL,-1.0,3h,582.0,STRUCTURAL_SL
271,EMA-Cross-H4F,17/08/2022,06:00,BTC,Long,SL,-1.0,1h,162.0,STRUCTURAL_SL
272,EMA-Cross-H4F,29/09/2022,21:00,BTC,Long,SL,-1.0,15h,246.0,STRUCTURAL_SL
273,EMA-Cross-H4F,05/10/2022,17:30,BTC,Long,SL,-0.63,28h,484.0,H1_EMA100
274,EMA-Cross-H4F,24/10/2022,23:00,BTC,Long,SL,-1.0,1h,65.0,STRUCTURAL_SL
275,EMA-Cross-H4F,25/10/2022,14:00,BTC,Long,TP,2.74,66h,219.0,H1_EMA100
276,EMA-Cross-H4F,28/10/2022,17:00,BTC,Long,SL,-0.55,56h,297.0,H1_EMA100
277,EMA-Cross-H4F,31/10/2022,13:30,BTC,Long,SL,-1.0,0h,217.0,STRUCTURAL_SL
278,EMA-Cross-H4F,01/11/2022,08:00,BTC,Long,SL,-0.56,4h,127.0,H1_EMA100
279,EMA-Cross-H4F,02/11/2022,04:30,BTC,Long,SL,-1.0,0h,22.0,STRUCTURAL_SL
280,EMA-Cross-H4F,04/11/2022,04:30,BTC,Long,TP,8.92,67h,63.0,H1_EMA100
281,EMA-Cross-H4F,02/12/2022,13:00,BTC,Long,SL,-1.0,0h,81.0,STRUCTURAL_SL
282,EMA-Cross-H4F,02/12/2022,21:00,BTC,Long,SL,-1.0,10h,96.0,STRUCTURAL_SL
283,EMA-Cross-H4F,04/12/2022,05:30,BTC,Long,SL,-1.0,6h,81.0,STRUCTURAL_SL
284,EMA-Cross-H4F,04/12/2022,15:00,BTC,Long,SL,-1.0,28h,73.0,STRUCTURAL_SL
285,EMA-Cross-H4F,07/12/2022,02:00,BTC,Long,SL,-0.44,4h,81.0,H1_EMA100
286,EMA-Cross-H4F,08/12/2022,16:00,BTC,Long,TP,2.09,77h,89.0,H1_EMA100
287,EMA-Cross-H4F,12/12/2022,21:30,BTC,Long,TP,1.63,64h,197.0,H1_EMA100
288,EMA-Cross-H4F,05/01/2023,15:30,BTC,Long,SL,-0.94,19h,88.0,H1_EMA100
289,EMA-Cross-H4F,06/01/2023,19:30,BTC,Long,TP,86.16,289h,45.0,H1_EMA100
290,EMA-Cross-H4F,19/01/2023,20:00,BTC,Long,TP,4.75,126h,295.0,H1_EMA100
291,EMA-Cross-H4F,25/01/2023,21:30,BTC,Long,SL,-1.0,28h,339.0,STRUCTURAL_SL
292,EMA-Cross-H4F,29/01/2023,01:30,BTC,Long,SL,-0.49,32h,416.0,H1_EMA100
293,EMA-Cross-H4F,31/01/2023,17:30,BTC,Long,SL,-1.0,3h,79.0,STRUCTURAL_SL
294,EMA-Cross-H4F,01/02/2023,20:00,BTC,Long,SL,-0.07,42h,624.0,H1_EMA100
295,EMA-Cross-H4F,04/02/2023,19:00,BTC,Long,SL,-1.0,2h,58.0,STRUCTURAL_SL
296,EMA-Cross-H4F,17/02/2023,18:30,BTC,Long,SL,-1.0,54h,423.0,STRUCTURAL_SL
297,EMA-Cross-H4F,20/02/2023,10:30,BTC,Long,SL,-1.0,29h,459.0,STRUCTURAL_SL
298,EMA-Cross-H4F,23/02/2023,03:30,BTC,Long,SL,-0.6,6h,398.0,H1_EMA100
299,EMA-Cross-H4F,16/03/2023,10:30,BTC,Long,TP,4.45,153h,411.0,H1_EMA100
300,EMA-Cross-H4F,23/03/2023,16:00,BTC,Long,SL,-0.78,20h,1281.0,H1_EMA100
301,EMA-Cross-H4F,26/03/2023,09:30,BTC,Long,TP,0.21,20h,190.0,H1_EMA100
302,EMA-Cross-H4F,31/03/2023,15:30,BTC,Long,SL,-0.46,48h,528.0,H1_EMA100
303,EMA-Cross-H4F,03/04/2023,12:00,BTC,Long,SL,-1.0,0h,35.0,STRUCTURAL_SL
304,EMA-Cross-H4F,04/04/2023,10:00,BTC,Long,SL,-0.63,4h,153.0,H1_EMA100
305,EMA-Cross-H4F,13/04/2023,03:00,BTC,Long,SL,-1.0,37h,110.0,STRUCTURAL_SL
306,EMA-Cross-H4F,16/04/2023,19:00,BTC,Long,SL,-1.0,0h,177.0,STRUCTURAL_SL
307,EMA-Cross-H4F,18/04/2023,10:30,BTC,Long,TP,0.41,20h,234.0,H1_EMA100
308,EMA-Cross-H4F,28/04/2023,21:30,BTC,Long,SL,-1.0,20h,230.0,STRUCTURAL_SL
309,EMA-Cross-H4F,30/04/2023,15:00,BTC,Long,SL,-1.0,4h,141.0,STRUCTURAL_SL
