trade_id,strategy,date,time,pair,direction,result,rr,duration,sl_size,exit_reason
244,EMA-Cross-H4F,31/10/2021,00:30,BTC,Long,SL,-1.0,4h,1071.29,STRUCTURAL_SL
245,EMA-Cross-H4F,01/11/2021,01:00,BTC,Long,SL,-1.0,1h,445.16,STRUCTURAL_SL
246,EMA-Cross-H4F,01/11/2021,08:30,BTC,Long,SL,-0.57,8h,1761.87,H1_EMA100
247,EMA-Cross-H4F,02/11/2021,06:00,BTC,Long,TP,0.07,32h,983.43,H1_EMA100
248,EMA-Cross-H4F,03/11/2021,23:00,BTC,Long,SL,-1.0,2h,239.49,STRUCTURAL_SL
249,EMA-Cross-H4F,05/11/2021,06:30,BTC,Long,SL,-1.0,2h,566.21,STRUCTURAL_SL
250,EMA-Cross-H4F,06/11/2021,23:00,BTC,Long,TP,11.62,95h,248.73,H1_EMA100
251,EMA-Cross-H4F,13/11/2021,16:00,BTC,Long,SL,-0.44,3h,1261.14,H1_EMA100
252,EMA-Cross-H4F,15/11/2021,00:00,BTC,Long,SL,-1.0,15h,1177.34,STRUCTURAL_SL
253,EMA-Cross-H4F,25/12/2021,21:30,BTC,Long,SL,-1.0,0h,266.55,STRUCTURAL_SL
254,EMA-Cross-H4F,26/12/2021,22:30,BTC,Long,SL,-0.53,26h,933.63,H1_EMA100
255,EMA-Cross-H4F,08/02/2022,22:30,BTC,Long,SL,-1.0,50h,1352.83,STRUCTURAL_SL
256,EMA-Cross-H4F,14/02/2022,13:30,BTC,Long,SL,-0.15,1h,659.27,H1_EMA100
257,EMA-Cross-H4F,16/02/2022,20:30,BTC,Long,SL,-1.0,7h,723.27,STRUCTURAL_SL
258,EMA-Cross-H4F,18/03/2022,16:30,BTC,Long,SL,-0.34,49h,897.94,H1_EMA100
259,EMA-Cross-H4F,22/03/2022,03:00,BTC,Long,TP,6.02,228h,805.89,H1_EMA100
260,EMA-Cross-H4F,01/04/2022,17:30,BTC,Long,SL,-0.09,3h,1578.99,H1_EMA100
261,EMA-Cross-H4F,03/04/2022,09:30,BTC,Long,SL,-1.0,1h,187.57,STRUCTURAL_SL
262,EMA-Cross-H4F,04/04/2022,23:00,BTC,Long,SL,-1.0,14h,294.62,STRUCTURAL_SL
263,EMA-Cross-H4F,02/06/2022,23:00,BTC,Long,SL,-0.33,2h,247.25,H1_EMA100
264,EMA-Cross-H4F,07/06/2022,20:30,BTC,Long,SL,-1.0,7h,1215.86,STRUCTURAL_SL
265,EMA-Cross-H4F,09/06/2022,09:30,BTC,Long,SL,-1.0,2h,223.98,STRUCTURAL_SL
266,EMA-Cross-H4F,09/07/2022,15:30,BTC,Long,SL,-1.0,8h,125.7,STRUCTURAL_SL
267,EMA-Cross-H4F,18/07/2022,05:30,BTC,Long,TP,2.9,110h,342.66,H1_EMA100
268,EMA-Cross-H4F,24/07/2022,07:30,BTC,Long,SL,-0.25,2h,479.85,H1_EMA100
269,EMA-Cross-H4F,02/08/2022,18:30,BTC,Long,SL,-0.6,1h,364.21,H1_EMA100
270,EMA-Cross-H4F,03/08/2022,09:00,BTC,Long,SL,-1.0,13h,339.27,STRUCTURAL_SL
271,EMA-Cross-H4F,05/08/2022,05:00,BTC,Long,SL,-0.25,8h,539.6,H1_EMA100
272,EMA-Cross-H4F,07/08/2022,17:30,BTC,Long,SL,-1.0,5h,134.97,STRUCTURAL_SL
273,EMA-Cross-H4F,10/08/2022,13:30,BTC,Long,SL,-0.34,45h,1130.41,H1_EMA100
274,EMA-Cross-H4F,12/08/2022,21:00,BTC,Long,TP,0.01,45h,176.91,H1_EMA100
275,EMA-Cross-H4F,15/08/2022,03:00,BTC,Long,SL,-1.0,3h,587.33,STRUCTURAL_SL
276,EMA-Cross-H4F,17/08/2022,06:00,BTC,Long,SL,-1.0,1h,168.38,STRUCTURAL_SL
277,EMA-Cross-H4F,05/10/2022,17:00,BTC,Long,SL,-0.64,29h,501.58,H1_EMA100
278,EMA-Cross-H4F,27/10/2022,19:30,BTC,Long,SL,-1.0,0h,100.78,STRUCTURAL_SL
279,EMA-Cross-H4F,28/10/2022,17:00,BTC,Long,SL,-0.55,56h,292.82,H1_EMA100
280,EMA-Cross-H4F,31/10/2022,13:30,BTC,Long,SL,-1.0,0h,229.25,STRUCTURAL_SL
281,EMA-Cross-H4F,01/11/2022,07:30,BTC,Long,SL,-0.44,4h,100.06,H1_EMA100
282,EMA-Cross-H4F,02/11/2022,04:30,BTC,Long,SL,-0.62,1h,77.85,H1_EMA100
283,EMA-Cross-H4F,04/11/2022,04:30,BTC,Long,TP,5.59,67h,100.24,H1_EMA100
284,EMA-Cross-H4F,02/12/2022,13:30,BTC,Long,SL,-1.0,0h,77.38,STRUCTURAL_SL
285,EMA-Cross-H4F,02/12/2022,21:30,BTC,Long,SL,-1.0,10h,86.05,STRUCTURAL_SL
286,EMA-Cross-H4F,04/12/2022,05:30,BTC,Long,SL,-1.0,6h,92.62,STRUCTURAL_SL
287,EMA-Cross-H4F,04/12/2022,15:00,BTC,Long,SL,-1.0,28h,76.83,STRUCTURAL_SL
288,EMA-Cross-H4F,07/12/2022,02:00,BTC,Long,SL,-0.44,4h,82.02,H1_EMA100
289,EMA-Cross-H4F,08/12/2022,16:00,BTC,Long,TP,2.08,77h,88.13,H1_EMA100
290,EMA-Cross-H4F,12/12/2022,21:30,BTC,Long,TP,1.6,64h,202.38,H1_EMA100
291,EMA-Cross-H4F,05/01/2023,15:30,BTC,Long,SL,-0.85,19h,94.12,H1_EMA100
292,EMA-Cross-H4F,06/01/2023,19:30,BTC,Long,TP,80.45,289h,48.14,H1_EMA100
293,EMA-Cross-H4F,19/01/2023,20:00,BTC,Long,TP,4.65,126h,300.97,H1_EMA100
294,EMA-Cross-H4F,25/01/2023,21:30,BTC,Long,SL,-1.0,28h,337.88,STRUCTURAL_SL
295,EMA-Cross-H4F,29/01/2023,01:30,BTC,Long,SL,-0.47,32h,418.7,H1_EMA100
296,EMA-Cross-H4F,31/01/2023,17:30,BTC,Long,SL,-0.15,3h,267.61,H1_EMA100
297,EMA-Cross-H4F,01/02/2023,20:00,BTC,Long,SL,-0.06,42h,625.76,H1_EMA100
298,EMA-Cross-H4F,04/02/2023,19:00,BTC,Long,SL,-1.0,2h,59.56,STRUCTURAL_SL
299,EMA-Cross-H4F,07/02/2023,10:30,BTC,Long,SL,-0.36,1h,178.57,H1_EMA100
300,EMA-Cross-H4F,17/02/2023,18:30,BTC,Long,SL,-1.0,54h,435.92,STRUCTURAL_SL
301,EMA-Cross-H4F,20/02/2023,10:30,BTC,Long,SL,-1.0,29h,461.07,STRUCTURAL_SL
302,EMA-Cross-H4F,23/02/2023,03:30,BTC,Long,SL,-0.61,6h,406.43,H1_EMA100
303,EMA-Cross-H4F,16/03/2023,10:30,BTC,Long,TP,4.69,153h,402.65,H1_EMA100
304,EMA-Cross-H4F,23/03/2023,16:00,BTC,Long,SL,-0.76,26h,1280.86,H1_EMA100
305,EMA-Cross-H4F,26/03/2023,09:30,BTC,Long,TP,0.08,20h,217.92,H1_EMA100
306,EMA-Cross-H4F,28/03/2023,21:30,BTC,Long,SL,-1.0,0h,105.3,STRUCTURAL_SL
307,EMA-Cross-H4F,31/03/2023,15:30,BTC,Long,SL,-0.49,48h,549.02,H1_EMA100
308,EMA-Cross-H4F,03/04/2023,12:00,BTC,Long,SL,-1.0,0h,38.14,STRUCTURAL_SL
309,EMA-Cross-H4F,04/04/2023,10:00,BTC,Long,SL,-1.0,5h,169.98,STRUCTURAL_SL
310,EMA-Cross-H4F,08/04/2023,05:00,BTC,Long,TP,0.32,4h,125.95,H1_EMA100
311,EMA-Cross-H4F,09/04/2023,02:00,BTC,Long,SL,-0.51,4h,152.88,H1_EMA100
312,EMA-Cross-H4F,09/04/2023,20:00,BTC,Long,TP,6.46,173h,263.73,H1_EMA100
313,EMA-Cross-H4F,18/04/2023,10:30,BTC,Long,TP,0.35,20h,233.78,H1_EMA100
314,EMA-Cross-H4F,28/04/2023,21:30,BTC,Long,SL,-1.0,20h,211.68,STRUCTURAL_SL
315,EMA-Cross-H4F,30/04/2023,14:30,BTC,Long,SL,-1.0,11h,111.44,STRUCTURAL_SL
316,EMA-Cross-H4F,05/05/2023,02:00,BTC,Long,SL,-1.0,10h,445.72,STRUCTURAL_SL
317,EMA-Cross-H4F,30/05/2023,02:00,BTC,Long,SL,-1.0,14h,181.58,STRUCTURAL_SL
318,EMA-Cross-H4F,30/05/2023,20:30,BTC,Long,SL,-1.0,5h,172.09,STRUCTURAL_SL
319,EMA-Cross-H4F,19/06/2023,17:30,BTC,Long,TP,11.71,167h,298.42,H1_EMA100
320,EMA-Cross-H4F,27/06/2023,08:30,BTC,Long,SL,-1.0,23h,177.75,STRUCTURAL_SL
321,EMA-Cross-H4F,29/06/2023,09:30,BTC,Long,SL,-1.0,10h,117.72,STRUCTURAL_SL
322,EMA-Cross-H4F,01/07/2023,13:30,BTC,Long,SL,-1.0,25h,101.3,STRUCTURAL_SL
323,EMA-Cross-H4F,02/07/2023,21:00,BTC,Long,TP,0.49,47h,221.81,H1_EMA100
324,EMA-Cross-H4F,06/07/2023,08:30,BTC,Long,SL,-0.56,4h,370.05,H1_EMA100
325,EMA-Cross-H4F,09/07/2023,01:30,BTC,Long,SL,-0.5,1h,109.53,H1_EMA100
326,EMA-Cross-H4F,10/07/2023,15:00,BTC,Long,SL,-0.19,3h,166.81,H1_EMA100
327,EMA-Cross-H4F,12/08/2023,15:30,BTC,Long,SL,-0.48,2h,41.7,H1_EMA100
328,EMA-Cross-H4F,15/09/2023,23:30,BTC,Long,TP,0.84,129h,301.5,H1_EMA100
329,EMA-Cross-H4F,24/09/2023,18:00,BTC,Long,SL,-1.0,0h,109.9,STRUCTURAL_SL
330,EMA-Cross-H4F,04/10/2023,12:00,BTC,Long,SL,-1.0,1h,52.15,STRUCTURAL_SL
331,EMA-Cross-H4F,04/10/2023,18:00,BTC,Long,SL,-1.0,22h,145.88,STRUCTURAL_SL
332,EMA-Cross-H4F,06/10/2023,10:00,BTC,Long,SL,-1.0,2h,102.07,STRUCTURAL_SL
333,EMA-Cross-H4F,06/10/2023,15:00,BTC,Long,TP,0.15,66h,494.06,H1_EMA100
334,EMA-Cross-H4F,19/10/2023,11:00,BTC,Long,TP,28.91,285h,196.04,H1_EMA100
335,EMA-Cross-H4F,31/10/2023,19:30,BTC,Long,SL,-1.0,10h,171.94,STRUCTURAL_SL
336,EMA-Cross-H4F,01/11/2023,13:00,BTC,Long,SL,-1.0,1h,445.6,STRUCTURAL_SL
337,EMA-Cross-H4F,01/11/2023,18:00,BTC,Long,SL,-1.0,22h,160.28,STRUCTURAL_SL
338,EMA-Cross-H4F,04/11/2023,02:00,BTC,Long,SL,-1.0,3h,135.67,STRUCTURAL_SL
339,EMA-Cross-H4F,05/11/2023,23:30,BTC,Long,SL,-0.45,6h,656.94,H1_EMA100
340,EMA-Cross-H4F,06/11/2023,10:30,BTC,Long,SL,-1.0,7h,349.27,STRUCTURAL_SL
341,EMA-Cross-H4F,07/11/2023,19:30,BTC,Long,TP,1.71,139h,823.04,H1_EMA100
342,EMA-Cross-H4F,18/11/2023,00:00,BTC,Long,SL,-0.79,1h,271.43,H1_EMA100
343,EMA-Cross-H4F,18/11/2023,11:00,BTC,Long,SL,-0.87,1h,80.46,H1_EMA100
344,EMA-Cross-H4F,19/11/2023,16:30,BTC,Long,TP,0.69,46h,136.16,H1_EMA100
345,EMA-Cross-H4F,22/11/2023,19:30,BTC,Long,SL,-0.27,20h,790.49,H1_EMA100
346,EMA-Cross-H4F,28/11/2023,14:00,BTC,Long,TP,0.9,49h,269.48,H1_EMA100
347,EMA-Cross-H4F,01/12/2023,03:00,BTC,Long,TP,43.71,239h,119.69,H1_EMA100
348,EMA-Cross-H4F,13/12/2023,16:00,BTC,Long,SL,-0.11,1h,633.22,H1_EMA100
349,EMA-Cross-H4F,16/12/2023,15:30,BTC,Long,SL,-0.08,4h,175.15,H1_EMA100
350,EMA-Cross-H4F,18/12/2023,21:00,BTC,Long,SL,-0.18,21h,635.26,H1_EMA100
351,EMA-Cross-H4F,20/12/2023,05:00,BTC,Long,TP,1.48,97h,456.05,H1_EMA100
352,EMA-Cross-H4F,25/12/2023,15:00,BTC,Long,SL,-0.43,6h,594.09,H1_EMA100
353,EMA-Cross-H4F,27/12/2023,11:00,BTC,Long,SL,-0.31,1h,567.55,H1_EMA100
354,EMA-Cross-H4F,29/12/2023,14:30,BTC,Long,SL,-1.0,0h,130.89,STRUCTURAL_SL
355,EMA-Cross-H4F,04/01/2024,16:00,BTC,Long,SL,-1.0,9h,801.1,STRUCTURAL_SL
356,EMA-Cross-H4F,05/01/2024,22:30,BTC,Long,SL,-1.0,7h,362.74,STRUCTURAL_SL
357,EMA-Cross-H4F,06/01/2024,16:30,BTC,Long,SL,-0.67,32h,320.97,H1_EMA100
358,EMA-Cross-H4F,08/01/2024,12:00,BTC,Long,TP,0.03,49h,994.27,H1_EMA100
359,EMA-Cross-H4F,10/01/2024,22:30,BTC,Long,SL,-0.41,34h,1324.53,H1_EMA100
360,EMA-Cross-H4F,29/01/2024,16:00,BTC,Long,SL,-0.31,43h,836.87,H1_EMA100
361,EMA-Cross-H4F,31/01/2024,17:30,BTC,Long,SL,-1.0,3h,981.21,STRUCTURAL_SL
362,EMA-Cross-H4F,01/02/2024,18:30,BTC,Long,SL,-0.41,19h,561.42,H1_EMA100
363,EMA-Cross-H4F,05/02/2024,09:30,BTC,Long,SL,-1.0,6h,297.04,STRUCTURAL_SL
364,EMA-Cross-H4F,06/02/2024,08:30,BTC,Long,SL,-0.49,2h,260.83,H1_EMA100
365,EMA-Cross-H4F,07/02/2024,10:00,BTC,Long,SL,-1.0,0h,238.39,STRUCTURAL_SL
366,EMA-Cross-H4F,07/02/2024,13:00,BTC,Long,TP,39.92,241h,203.29,H1_EMA100
367,EMA-Cross-H4F,18/02/2024,09:00,BTC,Long,SL,-0.39,40h,384.48,H1_EMA100
368,EMA-Cross-H4F,20/02/2024,12:00,BTC,Long,SL,-1.0,3h,726.8,STRUCTURAL_SL
369,EMA-Cross-H4F,20/02/2024,23:00,BTC,Long,SL,-1.0,4h,162.65,STRUCTURAL_SL
370,EMA-Cross-H4F,22/02/2024,18:30,BTC,Long,SL,-0.26,1h,300.42,H1_EMA100
371,EMA-Cross-H4F,26/02/2024,16:00,BTC,Long,TP,6.82,195h,1634.93,H1_EMA100
372,EMA-Cross-H4F,06/03/2024,09:00,BTC,Long,SL,-1.0,3h,1441.22,STRUCTURAL_SL
373,EMA-Cross-H4F,11/03/2024,08:00,BTC,Long,SL,-0.07,80h,2574.08,H1_EMA100
374,EMA-Cross-H4F,17/03/2024,16:30,BTC,Long,TP,0.44,1h,906.83,H1_EMA100
375,EMA-Cross-H4F,28/03/2024,07:30,BTC,Long,SL,-1.0,26h,726.0,STRUCTURAL_SL
376,EMA-Cross-H4F,30/03/2024,11:30,BTC,Long,SL,-1.0,4h,142.47,STRUCTURAL_SL
377,EMA-Cross-H4F,31/03/2024,05:30,BTC,Long,SL,-1.0,24h,362.84,STRUCTURAL_SL
378,EMA-Cross-H4F,10/04/2024,21:30,BTC,Long,SL,-0.04,17h,553.0,H1_EMA100
379,EMA-Cross-H4F,07/05/2024,09:30,BTC,Long,SL,-1.0,2h,701.2,STRUCTURAL_SL
380,EMA-Cross-H4F,07/05/2024,15:30,BTC,Long,SL,-1.0,3h,842.01,STRUCTURAL_SL
381,EMA-Cross-H4F,20/05/2024,08:30,BTC,Long,TP,1.73,77h,642.37,H1_EMA100
382,EMA-Cross-H4F,24/05/2024,18:30,BTC,Long,SL,-0.26,47h,1155.68,H1_EMA100
383,EMA-Cross-H4F,27/05/2024,15:30,BTC,Long,SL,-0.76,10h,1520.01,H1_EMA100
384,EMA-Cross-H4F,29/05/2024,03:00,BTC,Long,SL,-0.27,3h,374.6,H1_EMA100
385,EMA-Cross-H4F,30/05/2024,13:30,BTC,Long,TP,0.26,9h,445.0,H1_EMA100
386,EMA-Cross-H4F,31/05/2024,13:00,BTC,Long,SL,-1.0,0h,363.59,STRUCTURAL_SL
387,EMA-Cross-H4F,02/06/2024,12:30,BTC,Long,SL,-0.29,5h,724.8,H1_EMA100
388,EMA-Cross-H4F,07/06/2024,05:30,BTC,Long,SL,-1.0,7h,414.82,STRUCTURAL_SL
389,EMA-Cross-H4F,10/06/2024,16:00,BTC,Long,SL,-0.67,4h,864.53,H1_EMA100
390,EMA-Cross-H4F,18/07/2024,07:30,BTC,Long,SL,-1.0,6h,360.61,STRUCTURAL_SL
391,EMA-Cross-H4F,19/07/2024,14:00,BTC,Long,TP,1.14,88h,1130.32,H1_EMA100
392,EMA-Cross-H4F,25/07/2024,22:30,BTC,Long,TP,0.79,90h,1407.01,H1_EMA100
393,EMA-Cross-H4F,31/07/2024,18:00,BTC,Long,SL,-1.0,0h,398.14,STRUCTURAL_SL
394,EMA-Cross-H4F,23/08/2024,02:00,BTC,Long,TP,5.17,93h,426.31,H1_EMA100
395,EMA-Cross-H4F,17/09/2024,09:30,BTC,Long,TP,42.72,200h,103.65,H1_EMA100
396,EMA-Cross-H4F,26/09/2024,09:00,BTC,Long,TP,2.87,89h,369.5,H1_EMA100
397,EMA-Cross-H4F,14/10/2024,03:30,BTC,Long,TP,4.68,178h,851.35,H1_EMA100
398,EMA-Cross-H4F,24/10/2024,02:30,BTC,Long,SL,-0.53,1h,333.48,H1_EMA100
399,EMA-Cross-H4F,05/11/2024,08:00,BTC,Long,SL,-0.36,2h,323.76,H1_EMA100
400,EMA-Cross-H4F,09/11/2024,19:30,BTC,Long,TP,19.73,194h,647.55,H1_EMA100
401,EMA-Cross-H4F,18/11/2024,06:30,BTC,Long,SL,-1.0,5h,371.63,STRUCTURAL_SL
402,EMA-Cross-H4F,25/11/2024,05:00,BTC,Long,SL,-1.0,8h,502.63,STRUCTURAL_SL
403,EMA-Cross-H4F,28/11/2024,23:00,BTC,Long,TP,0.48,51h,953.78,H1_EMA100
404,EMA-Cross-H4F,01/12/2024,10:00,BTC,Long,SL,-0.75,18h,731.05,H1_EMA100
405,EMA-Cross-H4F,03/12/2024,23:00,BTC,Long,SL,-0.57,1h,473.32,H1_EMA100
406,EMA-Cross-H4F,04/12/2024,20:00,BTC,Long,SL,-1.0,26h,2621.81,STRUCTURAL_SL
407,EMA-Cross-H4F,06/12/2024,18:00,BTC,Long,SL,-0.93,39h,2008.06,H1_EMA100
408,EMA-Cross-H4F,08/12/2024,14:00,BTC,Long,SL,-1.0,12h,1284.78,STRUCTURAL_SL
409,EMA-Cross-H4F,11/12/2024,06:30,BTC,Long,SL,-1.0,1h,375.11,STRUCTURAL_SL
410,EMA-Cross-H4F,13/12/2024,15:00,BTC,Long,SL,-1.0,0h,1081.87,STRUCTURAL_SL
411,EMA-Cross-H4F,15/12/2024,01:30,BTC,Long,TP,6.56,75h,347.94,H1_EMA100
412,EMA-Cross-H4F,05/01/2025,21:00,BTC,Long,SL,-1.0,42h,698.25,STRUCTURAL_SL
413,EMA-Cross-H4F,20/01/2025,08:00,BTC,Long,SL,-1.0,9h,4899.85,STRUCTURAL_SL
414,EMA-Cross-H4F,21/01/2025,16:00,BTC,Long,TP,0.11,22h,1139.56,H1_EMA100
415,EMA-Cross-H4F,23/01/2025,17:00,BTC,Long,SL,-0.55,3h,2495.69,H1_EMA100
416,EMA-Cross-H4F,25/01/2025,19:30,BTC,Long,SL,-1.0,14h,553.2,STRUCTURAL_SL
417,EMA-Cross-H4F,26/01/2025,13:30,BTC,Long,SL,-1.0,8h,219.41,STRUCTURAL_SL
418,EMA-Cross-H4F,28/01/2025,03:00,BTC,Long,TP,0.22,1h,1067.46,H1_EMA100
419,EMA-Cross-H4F,29/01/2025,07:00,BTC,Long,SL,-0.57,3h,825.45,H1_EMA100
420,EMA-Cross-H4F,31/01/2025,15:30,BTC,Long,SL,-1.0,2h,1060.24,STRUCTURAL_SL
421,EMA-Cross-H4F,25/03/2025,13:00,BTC,Long,SL,-1.0,24h,154.55,STRUCTURAL_SL
422,EMA-Cross-H4F,27/03/2025,04:30,BTC,Long,SL,-1.0,0h,146.08,STRUCTURAL_SL
423,EMA-Cross-H4F,27/03/2025,22:30,BTC,Long,SL,-1.0,2h,440.9,STRUCTURAL_SL
424,EMA-Cross-H4F,14/04/2025,03:30,BTC,Long,SL,-1.0,12h,637.63,STRUCTURAL_SL
425,EMA-Cross-H4F,16/04/2025,16:30,BTC,Long,SL,-1.0,1h,1332.52,STRUCTURAL_SL
426,EMA-Cross-H4F,17/04/2025,06:30,BTC,Long,SL,-1.0,8h,704.0,STRUCTURAL_SL
427,EMA-Cross-H4F,19/04/2025,04:00,BTC,Long,SL,-0.6,29h,394.87,H1_EMA100
428,EMA-Cross-H4F,21/04/2025,00:00,BTC,Long,TP,16.17,169h,509.51,H1_EMA100
429,EMA-Cross-H4F,28/04/2025,07:30,BTC,Long,SL,-1.0,6h,703.58,STRUCTURAL_SL
430,EMA-Cross-H4F,28/04/2025,20:00,BTC,Long,SL,-0.62,27h,999.12,H1_EMA100
431,EMA-Cross-H4F,30/04/2025,05:30,BTC,Long,SL,-1.0,7h,513.41,STRUCTURAL_SL
432,EMA-Cross-H4F,01/05/2025,03:30,BTC,Long,TP,1.52,68h,684.7,H1_EMA100
433,EMA-Cross-H4F,06/05/2025,19:00,BTC,Long,SL,-0.67,2h,572.1,H1_EMA100
434,EMA-Cross-H4F,13/05/2025,12:00,BTC,Long,SL,-0.59,38h,1189.02,H1_EMA100
435,EMA-Cross-H4F,15/05/2025,18:30,BTC,Long,SL,-1.0,0h,465.52,STRUCTURAL_SL
436,EMA-Cross-H4F,15/05/2025,20:00,BTC,Long,SL,-0.54,30h,604.91,H1_EMA100
437,EMA-Cross-H4F,18/05/2025,05:30,BTC,Long,TP,0.52,22h,305.42,H1_EMA100
438,EMA-Cross-H4F,19/05/2025,17:00,BTC,Long,TP,0.95,92h,3230.27,H1_EMA100
439,EMA-Cross-H4F,24/05/2025,20:00,BTC,Long,SL,-1.0,1h,178.46,STRUCTURAL_SL
440,EMA-Cross-H4F,26/05/2025,00:00,BTC,Long,SL,-0.34,26h,1828.2,H1_EMA100
441,EMA-Cross-H4F,27/05/2025,09:00,BTC,Long,SL,-1.0,5h,869.58,STRUCTURAL_SL
442,EMA-Cross-H4F,29/05/2025,11:00,BTC,Long,SL,-1.0,1h,364.25,STRUCTURAL_SL
443,EMA-Cross-H4F,28/06/2025,04:00,BTC,Long,SL,-1.0,58h,219.86,STRUCTURAL_SL
444,EMA-Cross-H4F,02/07/2025,08:30,BTC,Long,TP,0.44,53h,778.05,H1_EMA100
445,EMA-Cross-H4F,06/07/2025,14:00,BTC,Long,SL,-0.44,23h,972.17,H1_EMA100
446,EMA-Cross-H4F,08/07/2025,11:00,BTC,Long,SL,-0.76,4h,603.63,H1_EMA100
447,EMA-Cross-H4F,13/07/2025,02:00,BTC,Long,SL,-1.0,49h,328.58,STRUCTURAL_SL
448,EMA-Cross-H4F,16/07/2025,08:00,BTC,Long,SL,-0.17,28h,1171.95,H1_EMA100
449,EMA-Cross-H4F,17/07/2025,18:00,BTC,Long,SL,-1.0,20h,927.91,STRUCTURAL_SL
450,EMA-Cross-H4F,20/07/2025,14:00,BTC,Long,SL,-0.57,4h,694.12,H1_EMA100
451,EMA-Cross-H4F,21/07/2025,06:00,BTC,Long,SL,-1.0,5h,241.27,STRUCTURAL_SL
452,EMA-Cross-H4F,22/07/2025,10:30,BTC,Long,SL,-1.0,3h,649.65,STRUCTURAL_SL
453,EMA-Cross-H4F,24/07/2025,01:30,BTC,Long,SL,-1.0,2h,539.17,STRUCTURAL_SL
454,EMA-Cross-H4F,24/07/2025,13:00,BTC,Long,SL,-0.53,1h,575.84,H1_EMA100
455,EMA-Cross-H4F,24/07/2025,15:00,BTC,Long,SL,-0.63,8h,1224.8,H1_EMA100
456,EMA-Cross-H4F,26/07/2025,00:00,BTC,Long,SL,-0.18,1h,658.31,H1_EMA100
457,EMA-Cross-H4F,29/07/2025,07:00,BTC,Long,SL,-1.0,3h,348.2,STRUCTURAL_SL
458,EMA-Cross-H4F,30/07/2025,09:30,BTC,Long,SL,-1.0,1h,210.0,STRUCTURAL_SL
459,EMA-Cross-H4F,31/07/2025,03:00,BTC,Long,SL,-1.0,10h,466.5,STRUCTURAL_SL
460,EMA-Cross-H4F,09/08/2025,05:30,BTC,Long,SL,-1.0,15h,579.65,STRUCTURAL_SL
461,EMA-Cross-H4F,10/08/2025,03:30,BTC,Long,TP,0.28,105h,1822.98,H1_EMA100
462,EMA-Cross-H4F,17/08/2025,06:00,BTC,Long,SL,-0.15,1h,494.07,H1_EMA100
463,EMA-Cross-H4F,14/09/2025,23:00,BTC,Long,SL,-1.0,0h,678.63,STRUCTURAL_SL
464,EMA-Cross-H4F,15/09/2025,06:00,BTC,Long,SL,-1.0,2h,1235.64,STRUCTURAL_SL
465,EMA-Cross-H4F,16/09/2025,05:30,BTC,Long,SL,-1.0,8h,808.19,STRUCTURAL_SL
466,EMA-Cross-H4F,16/09/2025,16:00,BTC,Long,SL,-0.33,23h,895.22,H1_EMA100
467,EMA-Cross-H4F,18/09/2025,01:30,BTC,Long,SL,-0.35,34h,464.93,H1_EMA100
468,EMA-Cross-H4F,05/10/2025,23:30,BTC,Long,SL,-0.76,39h,975.44,H1_EMA100
469,EMA-Cross-H4F,08/10/2025,17:30,BTC,Long,SL,-0.68,8h,1838.02,H1_EMA100
470,EMA-Cross-H4F,28/10/2025,14:00,BTC,Long,SL,-1.0,5h,1384.85,STRUCTURAL_SL
471,EMA-Cross-H4F,11/12/2025,22:00,BTC,Long,SL,-1.0,17h,2099.97,STRUCTURAL_SL
472,EMA-Cross-H4F,09/01/2026,17:00,BTC,Long,SL,-0.45,2h,1773.89,H1_EMA100
473,EMA-Cross-H4F,11/01/2026,05:30,BTC,Long,SL,-1.0,0h,95.96,STRUCTURAL_SL
474,EMA-Cross-H4F,12/01/2026,16:30,BTC,Long,SL,-0.56,5h,2089.18,H1_EMA100
475,EMA-Cross-H4F,17/01/2026,16:30,BTC,Long,SL,-1.0,5h,187.7,STRUCTURAL_SL
476,EMA-Cross-H4F,18/01/2026,19:30,BTC,Long,SL,-1.0,3h,378.05,STRUCTURAL_SL
477,EMA-Cross-H4F,11/03/2026,15:00,BTC,Long,SL,-0.91,12h,1426.13,H1_EMA100
478,EMA-Cross-H4F,12/03/2026,12:00,BTC,Long,SL,-1.0,2h,847.9,STRUCTURAL_SL
479,EMA-Cross-H4F,15/03/2026,02:30,BTC,Long,TP,4.11,81h,409.47,H1_EMA100
480,EMA-Cross-H4F,21/03/2026,01:00,BTC,Long,SL,-0.23,1h,927.49,H1_EMA100
481,EMA-Cross-H4F,07/04/2026,21:30,BTC,Long,TP,4.92,100h,417.44,H1_EMA100
482,EMA-Cross-H4F,13/04/2026,15:30,BTC,Long,TP,5.93,135h,580.43,H1_EMA100
483,EMA-Cross-H4F,20/04/2026,13:30,BTC,Long,SL,-1.0,1h,235.29,STRUCTURAL_SL
484,EMA-Cross-H4F,22/04/2026,01:00,BTC,Long,TP,0.9,70h,1068.45,H1_EMA100
485,EMA-Cross-H4F,26/04/2026,05:30,BTC,Long,SL,-0.41,24h,773.87,H1_EMA100
486,EMA-Cross-H4F,29/04/2026,05:00,BTC,Long,SL,-0.28,2h,867.04,H1_EMA100
487,EMA-Cross-H4F,11/05/2026,12:30,BTC,Long,SL,-1.0,1h,402.24,STRUCTURAL_SL
