trade_id,strategy,date,time,pair,direction,result,rr,duration,sl_size,exit_reason
189,EMA-Cross-H4F,22/12/2020,15:00,BTC,Long,SL,-1.0,20h,336.01,STRUCTURAL_SL
190,EMA-Cross-H4F,24/12/2020,19:00,BTC,Long,TP,50.32,255h,153.5,H1_EMA100
191,EMA-Cross-H4F,05/01/2021,16:00,BTC,Long,TP,6.55,122h,988.19,H1_EMA100
192,EMA-Cross-H4F,12/01/2021,07:00,BTC,Long,TP,0.4,1h,1027.32,H1_EMA100
193,EMA-Cross-H4F,13/01/2021,11:30,BTC,Long,SL,-1.0,0h,669.76,STRUCTURAL_SL
194,EMA-Cross-H4F,16/01/2021,12:00,BTC,Long,SL,-1.0,0h,500.59,STRUCTURAL_SL
195,EMA-Cross-H4F,17/01/2021,22:30,BTC,Long,SL,-1.0,1h,922.61,STRUCTURAL_SL
196,EMA-Cross-H4F,30/01/2021,22:30,BTC,Long,SL,-1.0,2h,597.15,STRUCTURAL_SL
197,EMA-Cross-H4F,04/02/2021,18:30,BTC,Long,SL,-1.0,7h,614.38,STRUCTURAL_SL
198,EMA-Cross-H4F,05/02/2021,07:00,BTC,Long,TP,1.55,57h,352.59,H1_EMA100
199,EMA-Cross-H4F,08/02/2021,08:00,BTC,Long,SL,-1.0,2h,395.15,STRUCTURAL_SL
200,EMA-Cross-H4F,11/02/2021,12:00,BTC,Long,TP,1.14,87h,710.48,H1_EMA100
201,EMA-Cross-H4F,15/02/2021,17:30,BTC,Long,SL,-1.0,6h,1205.86,STRUCTURAL_SL
202,EMA-Cross-H4F,16/02/2021,23:00,BTC,Long,TP,7.46,131h,758.11,H1_EMA100
203,EMA-Cross-H4F,08/03/2021,13:30,BTC,Long,TP,11.41,162h,619.83,H1_EMA100
204,EMA-Cross-H4F,17/03/2021,19:30,BTC,Long,SL,-0.33,29h,2572.99,H1_EMA100
205,EMA-Cross-H4F,19/03/2021,07:30,BTC,Long,SL,-1.0,0h,634.84,STRUCTURAL_SL
206,EMA-Cross-H4F,19/03/2021,08:30,BTC,Long,SL,-0.05,39h,633.31,H1_EMA100
207,EMA-Cross-H4F,22/03/2021,07:30,BTC,Long,SL,-1.0,1h,502.77,STRUCTURAL_SL
208,EMA-Cross-H4F,31/03/2021,15:30,BTC,Long,SL,-1.0,4h,736.82,STRUCTURAL_SL
209,EMA-Cross-H4F,01/04/2021,13:30,BTC,Long,SL,-1.0,4h,813.93,STRUCTURAL_SL
210,EMA-Cross-H4F,01/04/2021,21:00,BTC,Long,SL,-1.0,0h,255.08,STRUCTURAL_SL
211,EMA-Cross-H4F,01/04/2021,23:00,BTC,Long,SL,-1.0,1h,482.59,STRUCTURAL_SL
212,EMA-Cross-H4F,02/04/2021,02:30,BTC,Long,SL,-1.0,18h,1018.52,STRUCTURAL_SL
213,EMA-Cross-H4F,03/04/2021,03:30,BTC,Long,SL,-1.0,5h,274.07,STRUCTURAL_SL
214,EMA-Cross-H4F,05/04/2021,14:30,BTC,Long,SL,-1.0,23h,889.85,STRUCTURAL_SL
215,EMA-Cross-H4F,11/04/2021,23:00,BTC,Long,SL,-1.0,11h,668.39,STRUCTURAL_SL
216,EMA-Cross-H4F,13/04/2021,01:00,BTC,Long,TP,1.86,76h,647.2,H1_EMA100
217,EMA-Cross-H4F,17/04/2021,04:30,BTC,Long,SL,-1.0,1h,322.98,STRUCTURAL_SL
218,EMA-Cross-H4F,30/04/2021,07:00,BTC,Long,SL,-1.0,1h,253.42,STRUCTURAL_SL
219,EMA-Cross-H4F,03/05/2021,02:00,BTC,Long,SL,-1.0,22h,1830.83,STRUCTURAL_SL
220,EMA-Cross-H4F,05/05/2021,13:30,BTC,Long,SL,-0.17,29h,903.0,H1_EMA100
221,EMA-Cross-H4F,07/05/2021,13:30,BTC,Long,SL,-0.78,47h,932.14,H1_EMA100
222,EMA-Cross-H4F,10/05/2021,01:30,BTC,Long,SL,-1.0,8h,673.08,STRUCTURAL_SL
223,EMA-Cross-H4F,11/05/2021,20:30,BTC,Long,SL,-0.45,1h,477.57,H1_EMA100
224,EMA-Cross-H4F,12/05/2021,14:00,BTC,Long,SL,-0.65,1h,1060.1,H1_EMA100
225,EMA-Cross-H4F,06/07/2021,06:00,BTC,Long,SL,-0.63,4h,935.95,H1_EMA100
226,EMA-Cross-H4F,07/07/2021,04:00,BTC,Long,SL,-0.46,18h,450.24,H1_EMA100
227,EMA-Cross-H4F,23/07/2021,21:00,BTC,Long,TP,14.64,159h,420.85,H1_EMA100
228,EMA-Cross-H4F,30/07/2021,21:30,BTC,Long,SL,-0.33,49h,1814.47,H1_EMA100
229,EMA-Cross-H4F,04/08/2021,14:30,BTC,Long,SL,-0.01,16h,1589.35,H1_EMA100
230,EMA-Cross-H4F,05/08/2021,17:30,BTC,Long,TP,2.78,162h,1640.1,H1_EMA100
231,EMA-Cross-H4F,13/08/2021,08:30,BTC,Long,SL,-0.17,47h,1843.79,H1_EMA100
232,EMA-Cross-H4F,15/08/2021,23:00,BTC,Long,SL,-0.68,15h,1140.15,H1_EMA100
233,EMA-Cross-H4F,17/08/2021,12:30,BTC,Long,SL,-1.0,0h,426.12,STRUCTURAL_SL
234,EMA-Cross-H4F,18/08/2021,18:00,BTC,Long,SL,-1.0,0h,220.68,STRUCTURAL_SL
235,EMA-Cross-H4F,23/08/2021,00:30,BTC,Long,SL,-0.67,37h,1055.34,H1_EMA100
236,EMA-Cross-H4F,25/08/2021,18:30,BTC,Long,SL,-1.0,8h,376.97,STRUCTURAL_SL
237,EMA-Cross-H4F,29/08/2021,20:00,BTC,Long,SL,-1.0,1h,110.8,STRUCTURAL_SL
238,EMA-Cross-H4F,30/08/2021,21:00,BTC,Long,SL,-1.0,0h,272.06,STRUCTURAL_SL
239,EMA-Cross-H4F,03/09/2021,05:00,BTC,Long,TP,0.83,101h,1390.35,H1_EMA100
240,EMA-Cross-H4F,17/09/2021,04:00,BTC,Long,SL,-1.0,3h,184.48,STRUCTURAL_SL
241,EMA-Cross-H4F,18/09/2021,04:30,BTC,Long,SL,-0.73,31h,1071.43,H1_EMA100
242,EMA-Cross-H4F,04/10/2021,17:00,BTC,Long,TP,4.11,194h,1698.99,H1_EMA100
243,EMA-Cross-H4F,13/10/2021,18:00,BTC,Long,TP,2.95,99h,851.33,H1_EMA100
244,EMA-Cross-H4F,18/10/2021,00:30,BTC,Long,SL,-1.0,9h,787.93,STRUCTURAL_SL
245,EMA-Cross-H4F,25/10/2021,01:00,BTC,Long,TP,0.1,38h,1163.4,H1_EMA100
246,EMA-Cross-H4F,30/10/2021,13:30,BTC,Long,SL,-1.0,0h,395.0,STRUCTURAL_SL
247,EMA-Cross-H4F,31/10/2021,00:30,BTC,Long,SL,-1.0,4h,1071.29,STRUCTURAL_SL
248,EMA-Cross-H4F,02/11/2021,06:00,BTC,Long,TP,0.07,32h,983.43,H1_EMA100
249,EMA-Cross-H4F,03/11/2021,23:00,BTC,Long,SL,-1.0,2h,239.49,STRUCTURAL_SL
250,EMA-Cross-H4F,05/11/2021,06:30,BTC,Long,SL,-1.0,2h,566.21,STRUCTURAL_SL
251,EMA-Cross-H4F,10/11/2021,14:30,BTC,Long,SL,-1.0,6h,2441.36,STRUCTURAL_SL
252,EMA-Cross-H4F,13/11/2021,16:00,BTC,Long,SL,-0.44,3h,1261.14,H1_EMA100
253,EMA-Cross-H4F,15/11/2021,00:00,BTC,Long,SL,-1.0,15h,1177.34,STRUCTURAL_SL
254,EMA-Cross-H4F,23/12/2021,17:00,BTC,Long,TP,1.42,59h,411.97,H1_EMA100
255,EMA-Cross-H4F,26/12/2021,22:30,BTC,Long,SL,-0.53,26h,933.63,H1_EMA100
256,EMA-Cross-H4F,02/02/2022,11:00,BTC,Long,SL,-1.0,2h,207.17,STRUCTURAL_SL
257,EMA-Cross-H4F,08/02/2022,22:30,BTC,Long,SL,-1.0,50h,1352.83,STRUCTURAL_SL
258,EMA-Cross-H4F,14/02/2022,13:30,BTC,Long,SL,-0.15,1h,659.27,H1_EMA100
259,EMA-Cross-H4F,16/02/2022,20:30,BTC,Long,SL,-1.0,7h,723.27,STRUCTURAL_SL
260,EMA-Cross-H4F,18/03/2022,16:30,BTC,Long,SL,-0.34,49h,897.94,H1_EMA100
261,EMA-Cross-H4F,22/03/2022,03:00,BTC,Long,TP,6.02,228h,805.89,H1_EMA100
262,EMA-Cross-H4F,01/04/2022,17:30,BTC,Long,SL,-0.09,3h,1578.99,H1_EMA100
263,EMA-Cross-H4F,03/04/2022,09:30,BTC,Long,SL,-1.0,1h,187.57,STRUCTURAL_SL
264,EMA-Cross-H4F,04/04/2022,23:00,BTC,Long,SL,-1.0,14h,294.62,STRUCTURAL_SL
265,EMA-Cross-H4F,02/06/2022,23:00,BTC,Long,SL,-0.33,2h,247.25,H1_EMA100
266,EMA-Cross-H4F,07/06/2022,20:30,BTC,Long,SL,-1.0,7h,1215.86,STRUCTURAL_SL
267,EMA-Cross-H4F,09/06/2022,09:30,BTC,Long,SL,-1.0,2h,223.98,STRUCTURAL_SL
268,EMA-Cross-H4F,09/07/2022,15:30,BTC,Long,SL,-1.0,8h,125.7,STRUCTURAL_SL
269,EMA-Cross-H4F,16/07/2022,15:00,BTC,Long,SL,-0.07,33h,225.67,H1_EMA100
270,EMA-Cross-H4F,18/07/2022,05:30,BTC,Long,TP,2.9,110h,342.66,H1_EMA100
271,EMA-Cross-H4F,24/07/2022,07:30,BTC,Long,SL,-0.25,2h,479.85,H1_EMA100
272,EMA-Cross-H4F,02/08/2022,18:30,BTC,Long,SL,-0.6,1h,364.21,H1_EMA100
273,EMA-Cross-H4F,03/08/2022,09:00,BTC,Long,SL,-1.0,13h,339.27,STRUCTURAL_SL
274,EMA-Cross-H4F,07/08/2022,17:30,BTC,Long,SL,-1.0,5h,134.97,STRUCTURAL_SL
275,EMA-Cross-H4F,10/08/2022,13:30,BTC,Long,SL,-0.34,45h,1130.41,H1_EMA100
276,EMA-Cross-H4F,12/08/2022,21:00,BTC,Long,TP,0.01,45h,176.91,H1_EMA100
277,EMA-Cross-H4F,15/08/2022,03:00,BTC,Long,SL,-1.0,3h,587.33,STRUCTURAL_SL
278,EMA-Cross-H4F,17/08/2022,06:00,BTC,Long,SL,-1.0,1h,168.38,STRUCTURAL_SL
279,EMA-Cross-H4F,29/09/2022,21:00,BTC,Long,SL,-1.0,15h,254.99,STRUCTURAL_SL
280,EMA-Cross-H4F,05/10/2022,17:00,BTC,Long,SL,-0.64,29h,501.58,H1_EMA100
281,EMA-Cross-H4F,24/10/2022,23:00,BTC,Long,SL,-1.0,1h,59.28,STRUCTURAL_SL
282,EMA-Cross-H4F,25/10/2022,14:00,BTC,Long,TP,2.77,66h,217.57,H1_EMA100
283,EMA-Cross-H4F,28/10/2022,17:00,BTC,Long,SL,-0.55,56h,292.82,H1_EMA100
284,EMA-Cross-H4F,31/10/2022,13:30,BTC,Long,SL,-1.0,0h,229.25,STRUCTURAL_SL
285,EMA-Cross-H4F,01/11/2022,07:30,BTC,Long,SL,-0.44,4h,100.06,H1_EMA100
286,EMA-Cross-H4F,02/11/2022,04:30,BTC,Long,SL,-0.62,1h,77.85,H1_EMA100
287,EMA-Cross-H4F,04/11/2022,04:30,BTC,Long,TP,5.59,67h,100.24,H1_EMA100
288,EMA-Cross-H4F,02/12/2022,13:30,BTC,Long,SL,-1.0,0h,77.38,STRUCTURAL_SL
289,EMA-Cross-H4F,02/12/2022,21:30,BTC,Long,SL,-1.0,10h,86.05,STRUCTURAL_SL
290,EMA-Cross-H4F,04/12/2022,05:30,BTC,Long,SL,-1.0,6h,92.62,STRUCTURAL_SL
291,EMA-Cross-H4F,04/12/2022,15:00,BTC,Long,SL,-1.0,28h,76.83,STRUCTURAL_SL
292,EMA-Cross-H4F,07/12/2022,02:00,BTC,Long,SL,-0.44,4h,82.02,H1_EMA100
293,EMA-Cross-H4F,08/12/2022,16:00,BTC,Long,TP,2.08,77h,88.13,H1_EMA100
294,EMA-Cross-H4F,12/12/2022,21:30,BTC,Long,TP,1.6,64h,202.38,H1_EMA100
295,EMA-Cross-H4F,05/01/2023,15:30,BTC,Long,SL,-0.85,19h,94.12,H1_EMA100
296,EMA-Cross-H4F,06/01/2023,19:30,BTC,Long,TP,80.45,289h,48.14,H1_EMA100
297,EMA-Cross-H4F,19/01/2023,20:00,BTC,Long,TP,4.65,126h,300.97,H1_EMA100
298,EMA-Cross-H4F,25/01/2023,21:30,BTC,Long,SL,-1.0,28h,337.88,STRUCTURAL_SL
299,EMA-Cross-H4F,29/01/2023,01:30,BTC,Long,SL,-0.47,32h,418.7,H1_EMA100
300,EMA-Cross-H4F,31/01/2023,17:30,BTC,Long,SL,-0.15,3h,267.61,H1_EMA100
301,EMA-Cross-H4F,01/02/2023,20:00,BTC,Long,SL,-0.06,42h,625.76,H1_EMA100
302,EMA-Cross-H4F,04/02/2023,19:00,BTC,Long,SL,-1.0,2h,59.56,STRUCTURAL_SL
303,EMA-Cross-H4F,17/02/2023,18:30,BTC,Long,SL,-1.0,54h,435.92,STRUCTURAL_SL
304,EMA-Cross-H4F,20/02/2023,10:30,BTC,Long,SL,-1.0,29h,461.07,STRUCTURAL_SL
305,EMA-Cross-H4F,23/02/2023,03:30,BTC,Long,SL,-0.61,6h,406.43,H1_EMA100
306,EMA-Cross-H4F,16/03/2023,10:30,BTC,Long,TP,4.69,153h,402.65,H1_EMA100
307,EMA-Cross-H4F,23/03/2023,16:00,BTC,Long,SL,-0.76,26h,1280.86,H1_EMA100
308,EMA-Cross-H4F,26/03/2023,09:30,BTC,Long,TP,0.08,20h,217.92,H1_EMA100
309,EMA-Cross-H4F,28/03/2023,21:30,BTC,Long,SL,-1.0,0h,105.3,STRUCTURAL_SL
310,EMA-Cross-H4F,31/03/2023,15:30,BTC,Long,SL,-0.49,48h,549.02,H1_EMA100
311,EMA-Cross-H4F,03/04/2023,12:00,BTC,Long,SL,-1.0,0h,38.14,STRUCTURAL_SL
312,EMA-Cross-H4F,04/04/2023,10:00,BTC,Long,SL,-1.0,5h,169.98,STRUCTURAL_SL
313,EMA-Cross-H4F,13/04/2023,03:00,BTC,Long,SL,-1.0,3h,119.0,STRUCTURAL_SL
314,EMA-Cross-H4F,16/04/2023,19:00,BTC,Long,SL,-1.0,0h,179.56,STRUCTURAL_SL
315,EMA-Cross-H4F,18/04/2023,10:30,BTC,Long,TP,0.35,20h,233.78,H1_EMA100
316,EMA-Cross-H4F,28/04/2023,21:30,BTC,Long,SL,-1.0,20h,211.68,STRUCTURAL_SL
317,EMA-Cross-H4F,30/04/2023,14:30,BTC,Long,SL,-1.0,11h,111.44,STRUCTURAL_SL
318,EMA-Cross-H4F,05/05/2023,02:00,BTC,Long,SL,-1.0,10h,445.72,STRUCTURAL_SL
319,EMA-Cross-H4F,30/05/2023,02:00,BTC,Long,SL,-1.0,14h,181.58,STRUCTURAL_SL
320,EMA-Cross-H4F,30/05/2023,20:30,BTC,Long,SL,-1.0,5h,172.09,STRUCTURAL_SL
321,EMA-Cross-H4F,19/06/2023,17:30,BTC,Long,TP,11.71,167h,298.42,H1_EMA100
322,EMA-Cross-H4F,27/06/2023,08:30,BTC,Long,SL,-1.0,23h,177.75,STRUCTURAL_SL
323,EMA-Cross-H4F,29/06/2023,09:30,BTC,Long,SL,-1.0,10h,117.72,STRUCTURAL_SL
324,EMA-Cross-H4F,01/07/2023,13:30,BTC,Long,SL,-1.0,25h,101.3,STRUCTURAL_SL
325,EMA-Cross-H4F,02/07/2023,21:00,BTC,Long,TP,0.49,47h,221.81,H1_EMA100
326,EMA-Cross-H4F,06/07/2023,08:30,BTC,Long,SL,-0.56,4h,370.05,H1_EMA100
327,EMA-Cross-H4F,12/08/2023,15:30,BTC,Long,SL,-0.48,2h,41.7,H1_EMA100
328,EMA-Cross-H4F,31/08/2023,07:30,BTC,Long,SL,-1.0,0h,58.13,STRUCTURAL_SL
329,EMA-Cross-H4F,31/08/2023,12:00,BTC,Long,SL,-1.0,0h,102.94,STRUCTURAL_SL
330,EMA-Cross-H4F,15/09/2023,23:30,BTC,Long,TP,0.84,129h,301.5,H1_EMA100
331,EMA-Cross-H4F,04/10/2023,12:00,BTC,Long,SL,-1.0,1h,52.15,STRUCTURAL_SL
332,EMA-Cross-H4F,04/10/2023,18:00,BTC,Long,SL,-1.0,22h,145.88,STRUCTURAL_SL
333,EMA-Cross-H4F,06/10/2023,10:00,BTC,Long,SL,-1.0,2h,102.07,STRUCTURAL_SL
334,EMA-Cross-H4F,06/10/2023,15:00,BTC,Long,TP,0.15,66h,494.06,H1_EMA100
335,EMA-Cross-H4F,19/10/2023,11:00,BTC,Long,TP,28.91,285h,196.04,H1_EMA100
336,EMA-Cross-H4F,31/10/2023,19:30,BTC,Long,SL,-1.0,10h,171.94,STRUCTURAL_SL
337,EMA-Cross-H4F,01/11/2023,13:00,BTC,Long,SL,-1.0,1h,445.6,STRUCTURAL_SL
338,EMA-Cross-H4F,01/11/2023,18:00,BTC,Long,SL,-1.0,22h,160.28,STRUCTURAL_SL
339,EMA-Cross-H4F,04/11/2023,02:00,BTC,Long,SL,-1.0,3h,135.67,STRUCTURAL_SL
340,EMA-Cross-H4F,05/11/2023,23:30,BTC,Long,SL,-0.45,6h,656.94,H1_EMA100
341,EMA-Cross-H4F,06/11/2023,10:30,BTC,Long,SL,-1.0,7h,349.27,STRUCTURAL_SL
342,EMA-Cross-H4F,07/11/2023,19:30,BTC,Long,TP,1.71,139h,823.04,H1_EMA100
343,EMA-Cross-H4F,18/11/2023,00:00,BTC,Long,SL,-0.79,1h,271.43,H1_EMA100
344,EMA-Cross-H4F,18/11/2023,11:00,BTC,Long,SL,-0.87,1h,80.46,H1_EMA100
345,EMA-Cross-H4F,19/11/2023,16:30,BTC,Long,TP,0.69,46h,136.16,H1_EMA100
346,EMA-Cross-H4F,22/11/2023,19:30,BTC,Long,SL,-0.27,20h,790.49,H1_EMA100
347,EMA-Cross-H4F,28/11/2023,14:00,BTC,Long,TP,0.9,49h,269.48,H1_EMA100
348,EMA-Cross-H4F,01/12/2023,03:00,BTC,Long,TP,43.71,239h,119.69,H1_EMA100
349,EMA-Cross-H4F,16/12/2023,15:30,BTC,Long,SL,-0.08,4h,175.15,H1_EMA100
350,EMA-Cross-H4F,20/12/2023,05:00,BTC,Long,TP,1.48,97h,456.05,H1_EMA100
351,EMA-Cross-H4F,25/12/2023,15:00,BTC,Long,SL,-0.43,6h,594.09,H1_EMA100
352,EMA-Cross-H4F,04/01/2024,16:00,BTC,Long,SL,-1.0,9h,801.1,STRUCTURAL_SL
353,EMA-Cross-H4F,05/01/2024,22:30,BTC,Long,SL,-1.0,7h,362.74,STRUCTURAL_SL
354,EMA-Cross-H4F,06/01/2024,16:30,BTC,Long,SL,-0.67,32h,320.97,H1_EMA100
355,EMA-Cross-H4F,08/01/2024,12:00,BTC,Long,TP,0.03,49h,994.27,H1_EMA100
356,EMA-Cross-H4F,10/01/2024,22:30,BTC,Long,SL,-0.41,34h,1324.53,H1_EMA100
357,EMA-Cross-H4F,29/01/2024,04:00,BTC,Long,SL,-1.0,0h,123.34,STRUCTURAL_SL
358,EMA-Cross-H4F,29/01/2024,16:00,BTC,Long,SL,-0.31,43h,836.87,H1_EMA100
359,EMA-Cross-H4F,31/01/2024,17:30,BTC,Long,SL,-1.0,3h,981.21,STRUCTURAL_SL
360,EMA-Cross-H4F,01/02/2024,18:30,BTC,Long,SL,-0.41,19h,561.42,H1_EMA100
361,EMA-Cross-H4F,05/02/2024,09:30,BTC,Long,SL,-1.0,6h,297.04,STRUCTURAL_SL
362,EMA-Cross-H4F,06/02/2024,08:30,BTC,Long,SL,-0.49,2h,260.83,H1_EMA100
363,EMA-Cross-H4F,07/02/2024,10:00,BTC,Long,SL,-1.0,0h,238.39,STRUCTURAL_SL
364,EMA-Cross-H4F,07/02/2024,13:00,BTC,Long,TP,39.92,241h,203.29,H1_EMA100
365,EMA-Cross-H4F,18/02/2024,09:00,BTC,Long,SL,-0.39,40h,384.48,H1_EMA100
366,EMA-Cross-H4F,20/02/2024,12:00,BTC,Long,SL,-1.0,3h,726.8,STRUCTURAL_SL
367,EMA-Cross-H4F,20/02/2024,23:00,BTC,Long,SL,-1.0,4h,162.65,STRUCTURAL_SL
368,EMA-Cross-H4F,22/02/2024,18:30,BTC,Long,SL,-0.26,1h,300.42,H1_EMA100
369,EMA-Cross-H4F,26/02/2024,16:00,BTC,Long,TP,6.82,195h,1634.93,H1_EMA100
370,EMA-Cross-H4F,06/03/2024,09:00,BTC,Long,SL,-1.0,3h,1441.22,STRUCTURAL_SL
371,EMA-Cross-H4F,11/03/2024,08:00,BTC,Long,SL,-0.07,80h,2574.08,H1_EMA100
372,EMA-Cross-H4F,28/03/2024,07:30,BTC,Long,SL,-1.0,26h,726.0,STRUCTURAL_SL
373,EMA-Cross-H4F,30/03/2024,11:30,BTC,Long,SL,-1.0,4h,142.47,STRUCTURAL_SL
374,EMA-Cross-H4F,31/03/2024,05:30,BTC,Long,SL,-1.0,24h,362.84,STRUCTURAL_SL
375,EMA-Cross-H4F,10/04/2024,21:30,BTC,Long,SL,-0.04,17h,553.0,H1_EMA100
376,EMA-Cross-H4F,07/05/2024,09:30,BTC,Long,SL,-1.0,2h,701.2,STRUCTURAL_SL
377,EMA-Cross-H4F,07/05/2024,15:30,BTC,Long,SL,-1.0,3h,842.01,STRUCTURAL_SL
378,EMA-Cross-H4F,20/05/2024,08:30,BTC,Long,TP,1.73,77h,642.37,H1_EMA100
379,EMA-Cross-H4F,24/05/2024,18:30,BTC,Long,SL,-0.26,47h,1155.68,H1_EMA100
380,EMA-Cross-H4F,27/05/2024,15:30,BTC,Long,SL,-0.76,10h,1520.01,H1_EMA100
381,EMA-Cross-H4F,29/05/2024,03:00,BTC,Long,SL,-0.27,3h,374.6,H1_EMA100
382,EMA-Cross-H4F,31/05/2024,13:00,BTC,Long,SL,-1.0,0h,363.59,STRUCTURAL_SL
383,EMA-Cross-H4F,07/06/2024,05:30,BTC,Long,SL,-1.0,7h,414.82,STRUCTURAL_SL
384,EMA-Cross-H4F,10/06/2024,16:00,BTC,Long,SL,-0.67,4h,864.53,H1_EMA100
385,EMA-Cross-H4F,18/07/2024,07:30,BTC,Long,SL,-1.0,6h,360.61,STRUCTURAL_SL
386,EMA-Cross-H4F,19/07/2024,14:00,BTC,Long,TP,1.14,88h,1130.32,H1_EMA100
387,EMA-Cross-H4F,25/07/2024,22:30,BTC,Long,TP,0.79,90h,1407.01,H1_EMA100
388,EMA-Cross-H4F,31/07/2024,18:00,BTC,Long,SL,-1.0,0h,398.14,STRUCTURAL_SL
389,EMA-Cross-H4F,21/08/2024,17:00,BTC,Long,TP,6.05,126h,510.58,H1_EMA100
390,EMA-Cross-H4F,17/09/2024,09:30,BTC,Long,TP,42.72,200h,103.65,H1_EMA100
391,EMA-Cross-H4F,26/09/2024,09:00,BTC,Long,TP,2.87,89h,369.5,H1_EMA100
392,EMA-Cross-H4F,14/10/2024,03:30,BTC,Long,TP,4.68,178h,851.35,H1_EMA100
393,EMA-Cross-H4F,24/10/2024,02:30,BTC,Long,SL,-0.53,1h,333.48,H1_EMA100
394,EMA-Cross-H4F,09/11/2024,19:30,BTC,Long,TP,19.73,194h,647.55,H1_EMA100
395,EMA-Cross-H4F,18/11/2024,06:30,BTC,Long,SL,-1.0,5h,371.63,STRUCTURAL_SL
396,EMA-Cross-H4F,25/11/2024,05:00,BTC,Long,SL,-1.0,8h,502.63,STRUCTURAL_SL
397,EMA-Cross-H4F,28/11/2024,23:00,BTC,Long,TP,0.48,51h,953.78,H1_EMA100
398,EMA-Cross-H4F,01/12/2024,10:00,BTC,Long,SL,-0.75,18h,731.05,H1_EMA100
399,EMA-Cross-H4F,03/12/2024,23:00,BTC,Long,SL,-0.57,1h,473.32,H1_EMA100
400,EMA-Cross-H4F,04/12/2024,20:00,BTC,Long,SL,-1.0,26h,2621.81,STRUCTURAL_SL
401,EMA-Cross-H4F,06/12/2024,18:00,BTC,Long,SL,-0.93,39h,2008.06,H1_EMA100
402,EMA-Cross-H4F,08/12/2024,14:00,BTC,Long,SL,-1.0,12h,1284.78,STRUCTURAL_SL
403,EMA-Cross-H4F,13/12/2024,15:00,BTC,Long,SL,-1.0,0h,1081.87,STRUCTURAL_SL
404,EMA-Cross-H4F,15/12/2024,01:30,BTC,Long,TP,6.56,75h,347.94,H1_EMA100
405,EMA-Cross-H4F,05/01/2025,21:00,BTC,Long,SL,-1.0,42h,698.25,STRUCTURAL_SL
406,EMA-Cross-H4F,20/01/2025,08:00,BTC,Long,SL,-1.0,9h,4899.85,STRUCTURAL_SL
407,EMA-Cross-H4F,21/01/2025,16:00,BTC,Long,TP,0.11,22h,1139.56,H1_EMA100
408,EMA-Cross-H4F,23/01/2025,17:00,BTC,Long,SL,-0.55,3h,2495.69,H1_EMA100
409,EMA-Cross-H4F,25/01/2025,19:30,BTC,Long,SL,-1.0,14h,553.2,STRUCTURAL_SL
