trade_id,strategy,open_madrid,close_madrid,duration_hours,direction,result,rr,entry_price,sl_price,exit_price,sl_size,sl_pct,exit_reason
144,EMS-r2-h4ema100,2019-10-30 00:30:00+0100,2019-10-30 01:00:00+0100,0.5,Long,SL,-1.0,9403.14,9377.7,9377.7,25.44,0.2705,STRUCTURAL_SL
145,EMS-r2-h4ema100,2019-10-31 15:00:00+0100,2019-10-31 22:00:00+0100,7.0,Long,SL,-0.28,9290.5,8913.0,9185.98,377.5,4.0633,H1_EMA100
146,EMS-r2-h4ema100,2019-11-01 19:30:00+0100,2019-11-03 09:00:00+0100,37.5,Long,TP,0.63,9170.23,9060.0,9239.61,110.23,1.202,H1_EMA100
147,EMS-r2-h4ema100,2019-11-04 13:00:00+0100,2019-11-05 09:00:00+0100,20.0,Long,SL,-0.3,9260.2,9143.68,9225.0,116.52,1.2583,H1_EMA100
148,EMS-r2-h4ema100,2019-11-05 16:30:00+0100,2019-11-06 02:00:00+0100,9.5,Long,SL,-0.39,9343.73,9217.0,9293.68,126.73,1.3563,H1_EMA100
149,EMS-r2-h4ema100,2019-11-06 06:30:00+0100,2019-11-06 18:30:00+0100,12.0,Long,SL,-1.0,9332.64,9276.01,9276.01,56.63,0.6068,STRUCTURAL_SL
150,EMS-r2-h4ema100,2019-11-07 02:30:00+0100,2019-11-07 03:00:00+0100,0.5,Long,SL,-1.0,9357.37,9322.68,9322.68,34.69,0.3707,STRUCTURAL_SL
151,EMS-r2-h4ema100,2019-12-09 16:00:00+0100,2019-12-09 16:30:00+0100,0.5,Long,SL,-1.0,7545.92,7495.0,7495.0,50.92,0.6748,STRUCTURAL_SL
152,EMS-r2-h4ema100,2020-01-06 03:30:00+0100,2020-01-08 21:00:00+0100,65.5,Long,TP,3.11,7513.11,7368.55,7963.35,144.56,1.9241,H1_EMA100
153,EMS-r2-h4ema100,2020-01-10 16:30:00+0100,2020-01-12 01:00:00+0100,32.5,Long,SL,-0.07,8033.69,7850.01,8020.01,183.68,2.2864,H1_EMA100
154,EMS-r2-h4ema100,2020-01-13 22:30:00+0100,2020-01-13 23:00:00+0100,0.5,Long,SL,-1.0,8138.32,8104.01,8104.01,34.31,0.4216,STRUCTURAL_SL
155,EMS-r2-h4ema100,2020-01-17 00:30:00+0100,2020-01-19 12:00:00+0100,59.5,Long,SL,-1.0,8729.31,8672.0,8672.0,57.31,0.6565,STRUCTURAL_SL
156,EMS-r2-h4ema100,2020-01-21 22:30:00+0100,2020-01-22 10:00:00+0100,11.5,Long,SL,-0.3,8759.07,8488.0,8678.69,271.07,3.0947,H1_EMA100
157,EMS-r2-h4ema100,2020-01-24 17:00:00+0100,2020-01-24 23:30:00+0100,6.5,Long,SL,-1.0,8507.8,8440.91,8440.91,66.89,0.7862,STRUCTURAL_SL
158,EMS-r2-h4ema100,2020-02-01 03:30:00+0100,2020-02-01 12:00:00+0100,8.5,Long,SL,-1.0,9437.23,9341.17,9341.17,96.06,1.0179,STRUCTURAL_SL
159,EMS-r2-h4ema100,2020-02-01 19:30:00+0100,2020-02-02 01:30:00+0100,6.0,Long,SL,-1.0,9396.13,9327.0,9327.0,69.13,0.7357,STRUCTURAL_SL
160,EMS-r2-h4ema100,2020-02-02 12:00:00+0100,2020-02-03 00:00:00+0100,12.0,Long,SL,-0.61,9423.44,9352.5,9380.0,70.94,0.7528,H1_EMA100
161,EMS-r2-h4ema100,2020-02-05 08:00:00+0100,2020-02-05 10:00:00+0100,2.0,Long,SL,-0.24,9267.0,9232.03,9258.53,34.97,0.3774,H1_EMA100
162,EMS-r2-h4ema100,2020-02-08 10:00:00+0100,2020-02-08 14:30:00+0100,4.5,Long,SL,-1.0,9805.2,9754.92,9754.92,50.28,0.5128,STRUCTURAL_SL
163,EMS-r2-h4ema100,2020-02-11 17:00:00+0100,2020-02-13 11:00:00+0100,42.0,Long,TP,0.01,10165.0,9847.0,10166.97,318.0,3.1284,H1_EMA100
164,EMS-r2-h4ema100,2020-02-14 15:30:00+0100,2020-02-14 16:00:00+0100,0.5,Long,SL,-1.0,10311.27,10240.0,10240.0,71.27,0.6912,STRUCTURAL_SL
165,EMS-r2-h4ema100,2020-02-18 17:30:00+0100,2020-02-19 22:30:00+0100,29.0,Long,SL,-1.0,9850.03,9576.01,9576.01,274.02,2.7819,STRUCTURAL_SL
166,EMS-r2-h4ema100,2020-03-26 00:00:00+0100,2020-03-26 09:00:00+0100,9.0,Long,SL,-0.72,6687.84,6552.0,6589.92,135.84,2.0311,H1_EMA100
167,EMS-r2-h4ema100,2020-03-26 21:30:00+0100,2020-03-27 06:00:00+0100,8.5,Long,SL,-1.0,6702.54,6636.59,6636.59,65.95,0.984,STRUCTURAL_SL
168,EMS-r2-h4ema100,2020-04-02 01:30:00+0200,2020-04-03 18:00:00+0200,40.5,Long,TP,0.35,6570.65,6164.28,6711.9,406.37,6.1846,H1_EMA100
169,EMS-r2-h4ema100,2020-04-04 13:00:00+0200,2020-04-04 13:30:00+0200,0.5,Long,SL,-1.0,6873.18,6740.81,6740.81,132.37,1.9259,STRUCTURAL_SL
170,EMS-r2-h4ema100,2020-04-04 21:00:00+0200,2020-04-05 13:00:00+0200,16.0,Long,SL,-0.35,6771.71,6711.76,6750.93,59.95,0.8853,H1_EMA100
171,EMS-r2-h4ema100,2020-04-06 03:00:00+0200,2020-04-07 23:00:00+0200,44.0,Long,TP,2.49,6866.59,6765.0,7119.61,101.59,1.4795,H1_EMA100
172,EMS-r2-h4ema100,2020-04-08 06:30:00+0200,2020-04-08 16:00:00+0200,9.5,Long,SL,-0.68,7348.67,7160.22,7221.39,188.45,2.5644,H1_EMA100
173,EMS-r2-h4ema100,2020-04-12 15:30:00+0200,2020-04-13 02:00:00+0200,10.5,Long,TP,0.05,6899.98,6820.0,6903.79,79.98,1.1591,H1_EMA100
174,EMS-r2-h4ema100,2020-04-14 01:30:00+0200,2020-04-14 10:00:00+0200,8.5,Long,SL,-0.44,6840.72,6789.1,6817.77,51.62,0.7546,H1_EMA100
175,EMS-r2-h4ema100,2020-04-16 11:00:00+0200,2020-04-19 08:00:00+0200,69.0,Long,TP,0.43,7045.3,6868.12,7121.36,177.18,2.5149,H1_EMA100
176,EMS-r2-h4ema100,2020-04-20 06:00:00+0200,2020-04-20 10:00:00+0200,4.0,Long,SL,-1.0,7161.55,7145.78,7145.78,15.77,0.2202,STRUCTURAL_SL
177,EMS-r2-h4ema100,2020-04-22 09:30:00+0200,2020-05-03 17:00:00+0200,271.5,Long,TP,21.82,6934.51,6850.54,8767.1,83.97,1.2109,H1_EMA100
178,EMS-r2-h4ema100,2020-05-04 21:30:00+0200,2020-05-05 13:00:00+0200,15.5,Long,SL,-0.14,8865.37,8743.58,8848.25,121.79,1.3738,H1_EMA100
179,EMS-r2-h4ema100,2020-05-17 04:30:00+0200,2020-05-17 11:00:00+0200,6.5,Long,SL,-1.0,9528.54,9470.0,9470.0,58.54,0.6144,STRUCTURAL_SL
180,EMS-r2-h4ema100,2020-05-19 01:30:00+0200,2020-05-19 02:00:00+0200,0.5,Long,SL,-1.0,9736.17,9666.67,9666.67,69.5,0.7138,STRUCTURAL_SL
181,EMS-r2-h4ema100,2020-05-19 12:00:00+0200,2020-05-19 15:00:00+0200,3.0,Long,SL,-0.71,9792.0,9550.0,9619.54,242.0,2.4714,H1_EMA100
182,EMS-r2-h4ema100,2020-05-24 00:00:00+0200,2020-05-24 01:30:00+0200,1.5,Long,SL,-1.0,9226.0,9164.01,9164.01,61.99,0.6719,STRUCTURAL_SL
183,EMS-r2-h4ema100,2020-05-30 07:00:00+0200,2020-05-30 23:00:00+0200,16.0,Long,SL,-0.41,9515.36,9331.23,9440.61,184.13,1.9351,H1_EMA100
184,EMS-r2-h4ema100,2020-06-01 08:30:00+0200,2020-06-01 12:00:00+0200,3.5,Long,SL,-1.0,9549.29,9514.65,9514.65,34.64,0.3627,STRUCTURAL_SL
185,EMS-r2-h4ema100,2020-06-04 03:00:00+0200,2020-06-04 11:00:00+0200,8.0,Long,SL,-1.0,9629.78,9593.34,9593.34,36.44,0.3784,STRUCTURAL_SL
186,EMS-r2-h4ema100,2020-06-04 15:30:00+0200,2020-06-05 13:00:00+0200,21.5,Long,SL,-0.13,9736.32,9450.0,9700.34,286.32,2.9407,H1_EMA100
187,EMS-r2-h4ema100,2020-06-08 00:30:00+0200,2020-06-08 10:00:00+0200,9.5,Long,SL,-1.0,9736.8,9692.0,9692.0,44.8,0.4601,STRUCTURAL_SL
188,EMS-r2-h4ema100,2020-06-09 17:00:00+0200,2020-06-09 21:00:00+0200,4.0,Long,SL,-1.0,9713.75,9682.0,9682.0,31.75,0.3269,STRUCTURAL_SL
189,EMS-r2-h4ema100,2020-07-08 04:00:00+0200,2020-07-09 17:00:00+0200,37.0,Long,TP,0.41,9277.19,9231.0,9295.9,46.19,0.4979,H1_EMA100
190,EMS-r2-h4ema100,2020-07-11 02:00:00+0200,2020-07-11 11:00:00+0200,9.0,Long,SL,-1.0,9288.34,9224.52,9224.52,63.82,0.6871,STRUCTURAL_SL
191,EMS-r2-h4ema100,2020-07-12 03:30:00+0200,2020-07-12 14:00:00+0200,10.5,Long,SL,-0.43,9256.51,9230.61,9245.28,25.9,0.2798,H1_EMA100
192,EMS-r2-h4ema100,2020-07-13 01:00:00+0200,2020-07-13 21:00:00+0200,20.0,Long,SL,-1.0,9298.47,9220.39,9220.39,78.08,0.8397,STRUCTURAL_SL
193,EMS-r2-h4ema100,2020-07-14 22:00:00+0200,2020-07-14 23:00:00+0200,1.0,Long,SL,-1.0,9268.89,9242.28,9242.28,26.61,0.2871,STRUCTURAL_SL
194,EMS-r2-h4ema100,2020-07-24 17:00:00+0200,2020-07-30 10:00:00+0200,137.0,Long,TP,34.81,9537.77,9497.44,10941.64,40.33,0.4228,H1_EMA100
195,EMS-r2-h4ema100,2020-07-30 22:00:00+0200,2020-07-31 03:00:00+0200,5.0,Long,SL,-1.0,11116.82,10993.26,10993.26,123.56,1.1115,STRUCTURAL_SL
196,EMS-r2-h4ema100,2020-07-31 08:30:00+0200,2020-08-02 06:30:00+0200,46.0,Long,SL,-1.0,11102.76,11030.59,11030.59,72.17,0.65,STRUCTURAL_SL
197,EMS-r2-h4ema100,2020-08-03 17:30:00+0200,2020-08-03 23:30:00+0200,6.0,Long,SL,-1.0,11359.6,11271.95,11271.95,87.65,0.7716,STRUCTURAL_SL
198,EMS-r2-h4ema100,2020-08-05 08:30:00+0200,2020-08-07 17:00:00+0200,56.5,Long,TP,4.73,11299.94,11230.0,11630.56,69.94,0.6189,H1_EMA100
199,EMS-r2-h4ema100,2020-08-08 13:30:00+0200,2020-08-09 08:00:00+0200,18.5,Long,SL,-0.6,11759.09,11562.17,11640.5,196.92,1.6746,H1_EMA100
200,EMS-r2-h4ema100,2020-08-10 03:00:00+0200,2020-08-10 12:00:00+0200,9.0,Long,SL,-1.0,11739.09,11652.58,11652.58,86.51,0.7369,STRUCTURAL_SL
201,EMS-r2-h4ema100,2020-08-12 17:30:00+0200,2020-08-12 19:00:00+0200,1.5,Long,SL,-0.64,11580.08,11530.0,11547.9,50.08,0.4325,H1_EMA100
202,EMS-r2-h4ema100,2020-08-13 23:00:00+0200,2020-08-15 15:00:00+0200,40.0,Long,TP,1.6,11599.83,11506.16,11749.33,93.67,0.8075,H1_EMA100
203,EMS-r2-h4ema100,2020-08-17 01:00:00+0200,2020-08-17 02:00:00+0200,1.0,Long,SL,-1.0,11907.16,11830.35,11830.35,76.81,0.6451,STRUCTURAL_SL
204,EMS-r2-h4ema100,2020-08-17 12:00:00+0200,2020-08-17 15:00:00+0200,3.0,Long,SL,-1.0,11856.31,11804.54,11804.54,51.77,0.4366,STRUCTURAL_SL
205,EMS-r2-h4ema100,2020-08-20 17:30:00+0200,2020-08-20 20:00:00+0200,2.5,Long,TP,0.03,11814.21,11738.81,11816.49,75.4,0.6382,H1_EMA100
206,EMS-r2-h4ema100,2020-08-23 00:00:00+0200,2020-08-23 03:00:00+0200,3.0,Long,SL,-0.23,11667.01,11570.27,11645.21,96.74,0.8292,H1_EMA100
207,EMS-r2-h4ema100,2020-08-23 18:30:00+0200,2020-08-24 03:00:00+0200,8.5,Long,TP,0.05,11624.4,11514.13,11629.95,110.27,0.9486,H1_EMA100
208,EMS-r2-h4ema100,2020-09-01 07:00:00+0200,2020-09-02 09:00:00+0200,26.0,Long,TP,1.13,11692.67,11605.87,11790.62,86.8,0.7423,H1_EMA100
209,EMS-r2-h4ema100,2020-09-17 23:30:00+0200,2020-09-18 00:30:00+0200,1.0,Long,SL,-1.0,10924.57,10910.0,10910.0,14.57,0.1334,STRUCTURAL_SL
210,EMS-r2-h4ema100,2020-09-19 03:00:00+0200,2020-09-19 10:00:00+0200,7.0,Long,SL,-0.82,10972.79,10884.38,10900.29,88.41,0.8057,H1_EMA100
211,EMS-r2-h4ema100,2020-09-21 06:30:00+0200,2020-09-21 09:00:00+0200,2.5,Long,SL,-1.0,10983.02,10918.44,10918.44,64.58,0.588,STRUCTURAL_SL
212,EMS-r2-h4ema100,2020-09-27 22:00:00+0200,2020-09-29 01:00:00+0200,27.0,Long,SL,-1.0,10732.01,10700.73,10700.73,31.28,0.2915,STRUCTURAL_SL
213,EMS-r2-h4ema100,2020-09-30 02:00:00+0200,2020-09-30 05:30:00+0200,3.5,Long,SL,-1.0,10840.58,10746.74,10746.74,93.84,0.8656,STRUCTURAL_SL
214,EMS-r2-h4ema100,2020-09-30 19:30:00+0200,2020-09-30 20:00:00+0200,0.5,Long,SL,-1.0,10762.3,10720.93,10720.93,41.37,0.3844,STRUCTURAL_SL
215,EMS-r2-h4ema100,2020-10-01 02:30:00+0200,2020-10-01 17:30:00+0200,15.0,Long,SL,-1.0,10797.44,10735.0,10735.0,62.44,0.5783,STRUCTURAL_SL
216,EMS-r2-h4ema100,2020-10-08 16:00:00+0200,2020-10-12 13:00:00+0200,93.0,Long,TP,3.69,10736.72,10593.51,11264.77,143.21,1.3338,H1_EMA100
217,EMS-r2-h4ema100,2020-10-12 17:00:00+0200,2020-10-13 16:00:00+0200,23.0,Long,SL,-0.51,11468.87,11236.13,11349.69,232.74,2.0293,H1_EMA100
218,EMS-r2-h4ema100,2020-10-18 02:00:00+0200,2020-10-23 19:00:00+0200,137.0,Long,TP,56.02,11360.31,11334.82,12788.19,25.49,0.2244,H1_EMA100
219,EMS-r2-h4ema100,2020-10-24 04:00:00+0200,2020-10-25 07:00:00+0100,28.0,Long,SL,-0.1,12963.76,12870.0,12954.56,93.76,0.7232,H1_EMA100
220,EMS-r2-h4ema100,2020-10-26 03:00:00+0100,2020-10-26 09:00:00+0100,6.0,Long,SL,-1.0,13074.06,12971.0,12971.0,103.06,0.7883,STRUCTURAL_SL
221,EMS-r2-h4ema100,2020-10-27 03:00:00+0100,2020-10-27 03:30:00+0100,0.5,Long,SL,-1.0,13094.12,13058.67,13058.67,35.45,0.2707,STRUCTURAL_SL
222,EMS-r2-h4ema100,2020-10-29 17:30:00+0100,2020-10-30 01:00:00+0100,7.5,Long,SL,-1.0,13558.25,13356.74,13356.74,201.51,1.4863,STRUCTURAL_SL
223,EMS-r2-h4ema100,2020-10-30 17:30:00+0100,2020-11-02 00:00:00+0100,54.5,Long,TP,0.69,13503.53,13221.35,13699.61,282.18,2.0897,H1_EMA100
224,EMS-r2-h4ema100,2020-11-03 15:30:00+0100,2020-11-04 09:00:00+0100,17.5,Long,SL,-0.4,13687.36,13471.0,13600.46,216.36,1.5807,H1_EMA100
225,EMS-r2-h4ema100,2020-11-08 16:00:00+0100,2020-11-09 15:00:00+0100,23.0,Long,SL,-0.27,15343.83,15106.01,15278.58,237.82,1.5499,H1_EMA100
226,EMS-r2-h4ema100,2020-11-10 06:00:00+0100,2020-11-10 06:30:00+0100,0.5,Long,SL,-1.0,15387.74,15323.0,15323.0,64.74,0.4207,STRUCTURAL_SL
227,EMS-r2-h4ema100,2020-11-10 10:00:00+0100,2020-11-10 12:00:00+0100,2.0,Long,SL,-0.55,15371.36,15250.47,15305.14,120.89,0.7865,H1_EMA100
228,EMS-r2-h4ema100,2020-11-11 00:30:00+0100,2020-11-14 09:00:00+0100,80.5,Long,TP,11.92,15324.33,15260.17,16089.0,64.16,0.4187,H1_EMA100
229,EMS-r2-h4ema100,2020-11-15 10:00:00+0100,2020-11-15 11:00:00+0100,1.0,Long,SL,-1.0,16118.0,16003.32,16003.32,114.68,0.7115,STRUCTURAL_SL
230,EMS-r2-h4ema100,2020-11-16 06:30:00+0100,2020-11-19 10:00:00+0100,75.5,Long,TP,7.18,16119.47,15922.57,17533.42,196.9,1.2215,H1_EMA100
231,EMS-r2-h4ema100,2020-11-19 15:30:00+0100,2020-11-22 03:00:00+0100,59.5,Long,TP,2.11,17915.9,17653.24,18470.4,262.66,1.4661,H1_EMA100
232,EMS-r2-h4ema100,2020-11-22 22:30:00+0100,2020-11-23 00:00:00+0100,1.5,Long,SL,-1.0,18599.02,18487.52,18487.52,111.5,0.5995,STRUCTURAL_SL
233,EMS-r2-h4ema100,2020-11-23 09:30:00+0100,2020-11-23 14:00:00+0100,4.5,Long,SL,-1.0,18633.85,18428.39,18428.39,205.46,1.1026,STRUCTURAL_SL
234,EMS-r2-h4ema100,2020-11-24 10:30:00+0100,2020-11-25 06:00:00+0100,19.5,Long,SL,-0.38,18888.47,18360.0,18685.82,528.47,2.7978,H1_EMA100
235,EMS-r2-h4ema100,2020-12-01 16:00:00+0100,2020-12-01 20:00:00+0100,4.0,Long,SL,-0.43,19285.3,18001.12,18738.82,1284.18,6.6589,H1_EMA100
236,EMS-r2-h4ema100,2020-12-02 12:30:00+0100,2020-12-02 13:30:00+0100,1.0,Long,SL,-1.0,19132.43,18833.0,18833.0,299.43,1.565,STRUCTURAL_SL
237,EMS-r2-h4ema100,2020-12-02 21:00:00+0100,2020-12-03 02:30:00+0100,5.5,Long,SL,-1.0,19101.1,18964.08,18964.08,137.02,0.7173,STRUCTURAL_SL
238,EMS-r2-h4ema100,2020-12-06 19:00:00+0100,2020-12-07 13:00:00+0100,18.0,Long,SL,-0.22,19127.86,19018.0,19103.58,109.86,0.5743,H1_EMA100
239,EMS-r2-h4ema100,2020-12-08 07:00:00+0100,2020-12-08 07:30:00+0100,0.5,Long,SL,-1.0,19293.76,19166.65,19166.65,127.11,0.6588,STRUCTURAL_SL
240,EMS-r2-h4ema100,2020-12-22 16:00:00+0100,2020-12-23 12:00:00+0100,20.0,Long,SL,-1.0,23439.99,23103.98,23103.98,336.01,1.4335,STRUCTURAL_SL
241,EMS-r2-h4ema100,2020-12-24 20:00:00+0100,2020-12-24 21:00:00+0100,1.0,Long,SL,-0.18,23314.23,23160.73,23287.15,153.5,0.6584,H1_EMA100
242,EMS-r2-h4ema100,2020-12-29 22:30:00+0100,2021-01-04 09:00:00+0100,130.5,Long,TP,19.88,26998.45,26743.42,32068.84,255.03,0.9446,H1_EMA100
243,EMS-r2-h4ema100,2021-01-05 17:00:00+0100,2021-01-09 08:00:00+0100,87.0,Long,TP,6.97,32099.97,31111.78,38984.86,988.19,3.0785,H1_EMA100
244,EMS-r2-h4ema100,2021-01-12 08:00:00+0100,2021-01-12 10:00:00+0100,2.0,Long,SL,-0.22,35998.56,34971.24,35773.24,1027.32,2.8538,H1_EMA100
245,EMS-r2-h4ema100,2021-01-13 12:30:00+0100,2021-01-13 13:00:00+0100,0.5,Long,SL,-1.0,34869.76,34200.0,34200.0,669.76,1.9207,STRUCTURAL_SL
246,EMS-r2-h4ema100,2021-01-16 13:00:00+0100,2021-01-16 13:30:00+0100,0.5,Long,SL,-1.0,37680.0,37179.41,37179.41,500.59,1.3285,STRUCTURAL_SL
247,EMS-r2-h4ema100,2021-01-17 23:30:00+0100,2021-01-18 00:30:00+0100,1.0,Long,SL,-1.0,36482.45,35559.84,35559.84,922.61,2.5289,STRUCTURAL_SL
248,EMS-r2-h4ema100,2021-01-18 10:30:00+0100,2021-01-18 12:00:00+0100,1.5,Long,SL,-1.0,36386.35,36120.35,36120.35,266.0,0.731,STRUCTURAL_SL
249,EMS-r2-h4ema100,2021-01-30 23:30:00+0100,2021-01-31 01:30:00+0100,2.0,Long,SL,-1.0,34563.55,33966.4,33966.4,597.15,1.7277,STRUCTURAL_SL
250,EMS-r2-h4ema100,2021-02-04 19:30:00+0100,2021-02-05 02:30:00+0100,7.0,Long,SL,-1.0,37376.27,36761.89,36761.89,614.38,1.6438,STRUCTURAL_SL
251,EMS-r2-h4ema100,2021-02-05 08:00:00+0100,2021-02-07 03:00:00+0100,43.0,Long,TP,3.55,37374.39,37021.8,38627.36,352.59,0.9434,H1_EMA100
252,EMS-r2-h4ema100,2021-02-08 09:00:00+0100,2021-02-08 11:00:00+0100,2.0,Long,SL,-1.0,39269.78,38874.63,38874.63,395.15,1.0062,STRUCTURAL_SL
253,EMS-r2-h4ema100,2021-02-11 13:00:00+0100,2021-02-12 16:00:00+0100,27.0,Long,TP,0.68,46061.48,45351.0,46547.5,710.48,1.5425,H1_EMA100
254,EMS-r2-h4ema100,2021-02-14 03:30:00+0100,2021-02-15 03:00:00+0100,23.5,Long,TP,1.9,47350.0,47001.01,48011.44,348.99,0.737,H1_EMA100
255,EMS-r2-h4ema100,2021-02-15 18:30:00+0100,2021-02-16 01:00:00+0100,6.5,Long,SL,-0.64,48678.78,47472.92,47911.1,1205.86,2.4772,H1_EMA100
256,EMS-r2-h4ema100,2021-02-17 00:00:00+0100,2021-02-19 06:00:00+0100,54.0,Long,TP,2.71,49113.91,48355.8,51166.3,758.11,1.5436,H1_EMA100
257,EMS-r2-h4ema100,2021-02-19 10:00:00+0100,2021-02-22 02:00:00+0100,64.0,Long,TP,6.82,52236.31,51649.82,56235.15,586.49,1.1228,H1_EMA100
258,EMS-r2-h4ema100,2021-02-25 03:00:00+0100,2021-02-25 05:00:00+0100,2.0,Long,SL,-0.12,50505.26,48028.18,50206.97,2477.08,4.9046,H1_EMA100
259,EMS-r2-h4ema100,2021-02-25 13:00:00+0100,2021-02-25 19:00:00+0100,6.0,Long,SL,-0.44,50299.0,48581.71,49550.95,1717.29,3.4142,H1_EMA100
260,EMS-r2-h4ema100,2021-03-03 04:00:00+0100,2021-03-04 05:00:00+0100,25.0,Long,TP,5.62,48594.06,48419.67,49574.89,174.39,0.3589,H1_EMA100
261,EMS-r2-h4ema100,2021-03-05 21:00:00+0100,2021-03-06 05:00:00+0100,8.0,Long,SL,-1.0,49285.76,48200.0,48200.0,1085.76,2.203,STRUCTURAL_SL
262,EMS-r2-h4ema100,2021-03-06 23:00:00+0100,2021-03-08 09:00:00+0100,34.0,Long,TP,3.77,48577.22,48264.63,49755.24,312.59,0.6435,H1_EMA100
263,EMS-r2-h4ema100,2021-03-08 14:30:00+0100,2021-03-11 10:00:00+0100,67.5,Long,TP,6.52,50719.84,50100.01,54761.02,619.83,1.2221,H1_EMA100
264,EMS-r2-h4ema100,2021-03-11 13:30:00+0100,2021-03-12 14:00:00+0100,24.5,Long,SL,-1.0,55961.65,55407.18,55407.18,554.47,0.9908,STRUCTURAL_SL
265,EMS-r2-h4ema100,2021-03-12 18:00:00+0100,2021-03-13 03:00:00+0100,9.0,Long,SL,-0.41,57367.21,54962.84,56386.39,2404.37,4.1912,H1_EMA100
266,EMS-r2-h4ema100,2021-03-13 07:00:00+0100,2021-03-15 01:00:00+0100,42.0,Long,TP,4.56,56744.89,56257.47,58968.31,487.42,0.859,H1_EMA100
267,EMS-r2-h4ema100,2021-03-15 05:30:00+0100,2021-03-15 06:00:00+0100,0.5,Long,SL,-1.0,60374.7,60037.61,60037.61,337.09,0.5583,STRUCTURAL_SL
268,EMS-r2-h4ema100,2021-03-17 20:30:00+0100,2021-03-18 21:00:00+0100,24.5,Long,SL,-0.17,57735.59,55162.6,57293.79,2572.99,4.4565,H1_EMA100
269,EMS-r2-h4ema100,2021-03-19 08:30:00+0100,2021-03-19 09:00:00+0100,0.5,Long,SL,-1.0,58238.76,57603.92,57603.92,634.84,1.0901,STRUCTURAL_SL
270,EMS-r2-h4ema100,2021-03-19 09:30:00+0100,2021-03-20 01:00:00+0100,15.5,Long,SL,-0.16,58132.94,57499.63,58030.01,633.31,1.0894,H1_EMA100
271,EMS-r2-h4ema100,2021-03-22 08:30:00+0100,2021-03-22 09:30:00+0100,1.0,Long,SL,-1.0,57817.99,57315.22,57315.22,502.77,0.8696,STRUCTURAL_SL
272,EMS-r2-h4ema100,2021-03-24 10:00:00+0100,2021-03-24 20:00:00+0100,10.0,Long,SL,-0.35,56280.4,53700.0,55378.91,2580.4,4.5849,H1_EMA100
273,EMS-r2-h4ema100,2021-03-29 11:00:00+0200,2021-03-31 11:00:00+0200,48.0,Long,TP,0.66,57129.58,55854.55,57975.33,1275.03,2.2318,H1_EMA100
274,EMS-r2-h4ema100,2021-03-31 17:30:00+0200,2021-03-31 22:00:00+0200,4.5,Long,SL,-1.0,59107.02,58370.2,58370.2,736.82,1.2466,STRUCTURAL_SL
275,EMS-r2-h4ema100,2021-04-01 15:30:00+0200,2021-04-01 20:00:00+0200,4.5,Long,SL,-0.52,58928.93,58115.0,58501.63,813.93,1.3812,H1_EMA100
276,EMS-r2-h4ema100,2021-04-01 23:00:00+0200,2021-04-01 23:30:00+0200,0.5,Long,SL,-1.0,58854.75,58599.67,58599.67,255.08,0.4334,STRUCTURAL_SL
277,EMS-r2-h4ema100,2021-04-02 01:00:00+0200,2021-04-02 02:30:00+0200,1.5,Long,SL,-1.0,59007.29,58524.7,58524.7,482.59,0.8178,STRUCTURAL_SL
278,EMS-r2-h4ema100,2021-04-02 04:30:00+0200,2021-04-02 22:00:00+0200,17.5,Long,SL,-0.61,59473.62,58455.1,58850.0,1018.52,1.7126,H1_EMA100
279,EMS-r2-h4ema100,2021-04-03 05:30:00+0200,2021-04-03 10:30:00+0200,5.0,Long,SL,-1.0,59277.07,59003.0,59003.0,274.07,0.4624,STRUCTURAL_SL
280,EMS-r2-h4ema100,2021-04-05 16:30:00+0200,2021-04-06 13:00:00+0200,20.5,Long,SL,-0.31,58636.59,57746.74,58365.0,889.85,1.5176,H1_EMA100
281,EMS-r2-h4ema100,2021-04-08 15:30:00+0200,2021-04-10 23:00:00+0200,55.5,Long,TP,1.03,57445.77,56311.77,58615.28,1134.0,1.974,H1_EMA100
282,EMS-r2-h4ema100,2021-04-12 01:00:00+0200,2021-04-12 12:30:00+0200,11.5,Long,SL,-1.0,60101.68,59433.29,59433.29,668.39,1.1121,STRUCTURAL_SL
283,EMS-r2-h4ema100,2021-04-13 03:00:00+0200,2021-04-14 20:00:00+0200,41.0,Long,TP,2.78,60452.35,59805.15,62250.14,647.2,1.0706,H1_EMA100
284,EMS-r2-h4ema100,2021-04-15 22:30:00+0200,2021-04-16 06:30:00+0200,8.0,Long,SL,-1.0,63582.65,62500.41,62500.41,1082.24,1.7021,STRUCTURAL_SL
285,EMS-r2-h4ema100,2021-04-17 06:30:00+0200,2021-04-17 08:00:00+0200,1.5,Long,SL,-1.0,62234.11,61911.13,61911.13,322.98,0.519,STRUCTURAL_SL
286,EMS-r2-h4ema100,2021-05-03 04:00:00+0200,2021-05-03 23:00:00+0200,19.0,Long,SL,-0.69,58042.83,56212.0,56783.94,1830.83,3.1543,H1_EMA100
287,EMS-r2-h4ema100,2021-05-07 15:30:00+0200,2021-05-09 10:00:00+0200,42.5,Long,TP,0.86,57160.38,56228.24,57965.59,932.14,1.6307,H1_EMA100
288,EMS-r2-h4ema100,2021-05-10 03:30:00+0200,2021-05-10 11:30:00+0200,8.0,Long,SL,-1.0,58683.04,58009.96,58009.96,673.08,1.147,STRUCTURAL_SL
