trade_id,strategy,date,time,pair,direction,result,rr,duration,sl_size,exit_reason
23,EMA-Cross,24/11/2017,08:00,BTC,Long,SL,-1.0,1h,260.0,STRUCTURAL_SL
24,EMA-Cross,24/11/2017,19:00,BTC,Long,SL,-1.0,7h,51.16,STRUCTURAL_SL
25,EMA-Cross,30/11/2017,05:00,BTC,Long,SL,-1.0,0h,246.53,STRUCTURAL_SL
26,EMA-Cross,04/12/2017,22:30,BTC,Long,TP,17.53,114h,144.72,H1_EMA100
27,EMA-Cross,10/12/2017,15:30,BTC,Long,SL,-0.02,59h,1989.87,H1_EMA100
28,EMA-Cross,14/12/2017,12:00,BTC,Long,SL,-1.0,3h,258.52,STRUCTURAL_SL
29,EMA-Cross,18/12/2017,13:30,BTC,Long,SL,-1.0,0h,650.95,STRUCTURAL_SL
30,EMA-Cross,25/12/2017,05:30,BTC,Long,TP,0.18,1h,698.74,H1_EMA100
31,EMA-Cross,29/12/2017,04:00,BTC,Long,SL,-0.38,4h,707.49,H1_EMA100
32,EMA-Cross,29/12/2017,16:00,BTC,Long,SL,-0.63,5h,352.53,H1_EMA100
33,EMA-Cross,31/12/2017,15:00,BTC,Long,SL,-0.31,1h,378.3,H1_EMA100
34,EMA-Cross,02/01/2018,00:00,BTC,Long,TP,5.15,3h,27.15,H1_EMA100
35,EMA-Cross,02/01/2018,10:30,BTC,Long,SL,-0.14,1h,217.42,H1_EMA100
36,EMA-Cross,04/01/2018,20:30,BTC,Long,SL,-1.0,1h,280.94,STRUCTURAL_SL
37,EMA-Cross,12/01/2018,11:00,BTC,Long,SL,-0.06,1h,638.01,H1_EMA100
38,EMA-Cross,12/01/2018,21:00,BTC,Long,SL,-0.34,1h,530.01,H1_EMA100
39,EMA-Cross,15/01/2018,12:00,BTC,Long,TP,0.36,6h,497.21,H1_EMA100
40,EMA-Cross,18/01/2018,01:00,BTC,Long,TP,0.43,1h,509.0,H1_EMA100
41,EMA-Cross,23/01/2018,18:00,BTC,Long,TP,0.06,1h,1112.75,H1_EMA100
42,EMA-Cross,24/01/2018,07:30,BTC,Long,SL,-0.18,1h,312.58,H1_EMA100
43,EMA-Cross,26/01/2018,01:00,BTC,Long,SL,-1.0,6h,259.89,STRUCTURAL_SL
44,EMA-Cross,03/02/2018,12:00,BTC,Long,SL,-0.12,1h,370.19,H1_EMA100
45,EMA-Cross,11/02/2018,20:00,BTC,Long,SL,-1.0,3h,133.8,STRUCTURAL_SL
46,EMA-Cross,12/02/2018,02:30,BTC,Long,TP,0.05,31h,396.09,H1_EMA100
47,EMA-Cross,14/02/2018,03:00,BTC,Long,TP,23.16,170h,88.77,H1_EMA100
48,EMA-Cross,26/02/2018,13:00,BTC,Long,TP,2.12,59h,219.96,H1_EMA100
49,EMA-Cross,01/03/2018,10:30,BTC,Long,TP,3.02,120h,88.0,H1_EMA100
50,EMA-Cross,11/03/2018,14:30,BTC,Long,SL,-1.0,1h,110.67,STRUCTURAL_SL
51,EMA-Cross,14/03/2018,02:30,BTC,Long,SL,-0.0,1h,130.1,H1_EMA100
52,EMA-Cross,18/03/2018,23:30,BTC,Long,TP,0.5,84h,840.18,H1_EMA100
53,EMA-Cross,28/03/2018,11:30,BTC,Long,SL,-0.24,1h,214.49,H1_EMA100
54,EMA-Cross,02/04/2018,01:30,BTC,Long,TP,0.02,1h,199.99,H1_EMA100
55,EMA-Cross,07/04/2018,02:30,BTC,Long,TP,0.01,3h,249.72,H1_EMA100
56,EMA-Cross,10/04/2018,18:00,BTC,Long,SL,-0.25,1h,57.89,H1_EMA100
57,EMA-Cross,12/04/2018,11:30,BTC,Long,TP,0.61,127h,701.2,H1_EMA100
58,EMA-Cross,18/04/2018,09:30,BTC,Long,SL,-0.53,5h,217.0,H1_EMA100
59,EMA-Cross,23/04/2018,03:30,BTC,Long,TP,1.63,58h,85.48,H1_EMA100
60,EMA-Cross,26/04/2018,21:30,BTC,Long,SL,-0.59,23h,333.0,H1_EMA100
61,EMA-Cross,28/04/2018,09:30,BTC,Long,SL,-0.25,46h,188.98,H1_EMA100
62,EMA-Cross,30/04/2018,20:30,BTC,Long,SL,-1.0,0h,46.19,STRUCTURAL_SL
63,EMA-Cross,09/05/2018,14:00,BTC,Long,TP,0.23,1h,176.0,H1_EMA100
64,EMA-Cross,13/05/2018,10:30,BTC,Long,TP,0.0,1h,175.0,H1_EMA100
65,EMA-Cross,14/05/2018,15:30,BTC,Long,SL,-0.35,7h,462.0,H1_EMA100
66,EMA-Cross,18/05/2018,20:30,BTC,Long,TP,0.06,1h,145.0,H1_EMA100
67,EMA-Cross,26/05/2018,09:00,BTC,Long,SL,-0.02,1h,138.24,H1_EMA100
68,EMA-Cross,29/05/2018,12:30,BTC,Long,SL,-0.04,26h,292.3,H1_EMA100
69,EMA-Cross,31/05/2018,06:00,BTC,Long,SL,-0.98,30h,138.32,H1_EMA100
70,EMA-Cross,02/06/2018,03:30,BTC,Long,SL,-1.0,2h,23.84,STRUCTURAL_SL
71,EMA-Cross,05/06/2018,18:00,BTC,Long,SL,-1.0,22h,86.02,STRUCTURAL_SL
72,EMA-Cross,06/06/2018,22:00,BTC,Long,SL,-0.27,35h,162.96,H1_EMA100
73,EMA-Cross,09/06/2018,02:30,BTC,Long,SL,-0.97,6h,50.35,H1_EMA100
74,EMA-Cross,14/06/2018,17:30,BTC,Long,TP,0.15,1h,324.84,H1_EMA100
75,EMA-Cross,16/06/2018,20:30,BTC,Long,TP,0.54,1h,28.64,H1_EMA100
76,EMA-Cross,20/06/2018,15:00,BTC,Long,SL,-0.65,35h,187.89,H1_EMA100
77,EMA-Cross,24/06/2018,19:30,BTC,Long,TP,0.04,1h,414.99,H1_EMA100
78,EMA-Cross,28/06/2018,00:00,BTC,Long,TP,0.37,1h,24.4,H1_EMA100
79,EMA-Cross,29/06/2018,23:00,BTC,Long,TP,0.72,140h,331.45,H1_EMA100
80,EMA-Cross,06/07/2018,17:30,BTC,Long,SL,-1.0,0h,32.79,STRUCTURAL_SL
81,EMA-Cross,07/07/2018,23:30,BTC,Long,SL,-0.5,50h,255.25,H1_EMA100
82,EMA-Cross,21/07/2018,17:30,BTC,Long,SL,-1.0,6h,56.75,STRUCTURAL_SL
83,EMA-Cross,25/07/2018,23:00,BTC,Long,SL,-1.0,21h,146.86,STRUCTURAL_SL
84,EMA-Cross,27/07/2018,18:00,BTC,Long,SL,-1.0,20h,66.0,STRUCTURAL_SL
85,EMA-Cross,29/07/2018,14:00,BTC,Long,SL,-1.0,10h,88.01,STRUCTURAL_SL
86,EMA-Cross,06/08/2018,02:30,BTC,Long,SL,-0.47,1h,90.5,H1_EMA100
87,EMA-Cross,07/08/2018,08:30,BTC,Long,TP,0.4,1h,37.0,H1_EMA100
88,EMA-Cross,11/08/2018,19:00,BTC,Long,TP,0.01,1h,320.95,H1_EMA100
89,EMA-Cross,15/08/2018,01:00,BTC,Long,TP,0.0,1h,154.17,H1_EMA100
90,EMA-Cross,16/08/2018,08:00,BTC,Long,SL,-1.0,12h,104.71,STRUCTURAL_SL
91,EMA-Cross,17/08/2018,03:30,BTC,Long,SL,-1.0,34h,108.97,STRUCTURAL_SL
92,EMA-Cross,19/08/2018,14:30,BTC,Long,SL,-1.0,0h,47.42,STRUCTURAL_SL
93,EMA-Cross,19/08/2018,21:00,BTC,Long,SL,-0.69,13h,169.46,H1_EMA100
94,EMA-Cross,20/08/2018,17:00,BTC,Long,SL,-1.0,4h,70.87,STRUCTURAL_SL
95,EMA-Cross,21/08/2018,11:00,BTC,Long,SL,-1.0,2h,37.17,STRUCTURAL_SL
96,EMA-Cross,23/08/2018,22:30,BTC,Long,SL,-1.0,16h,55.5,STRUCTURAL_SL
97,EMA-Cross,26/08/2018,14:00,BTC,Long,SL,-1.0,2h,53.08,STRUCTURAL_SL
98,EMA-Cross,29/08/2018,22:00,BTC,Long,SL,-1.0,1h,20.72,STRUCTURAL_SL
99,EMA-Cross,31/08/2018,05:00,BTC,Long,SL,-1.0,3h,54.67,STRUCTURAL_SL
100,EMA-Cross,09/09/2018,13:00,BTC,Long,TP,0.16,1h,44.22,H1_EMA100
101,EMA-Cross,11/09/2018,02:00,BTC,Long,SL,-0.29,1h,96.47,H1_EMA100
102,EMA-Cross,12/09/2018,18:30,BTC,Long,TP,0.13,1h,45.48,H1_EMA100
103,EMA-Cross,17/09/2018,00:00,BTC,Long,SL,-1.0,4h,22.86,STRUCTURAL_SL
104,EMA-Cross,18/09/2018,16:30,BTC,Long,SL,-0.25,1h,118.88,H1_EMA100
105,EMA-Cross,19/09/2018,20:00,BTC,Long,SL,-0.12,25h,289.14,H1_EMA100
106,EMA-Cross,22/09/2018,18:30,BTC,Long,SL,-1.0,36h,90.0,STRUCTURAL_SL
107,EMA-Cross,27/09/2018,12:00,BTC,Long,TP,0.91,2h,25.93,H1_EMA100
108,EMA-Cross,29/09/2018,22:00,BTC,Long,SL,-1.0,2h,21.42,STRUCTURAL_SL
109,EMA-Cross,30/09/2018,10:30,BTC,Long,SL,-1.0,9h,32.81,STRUCTURAL_SL
110,EMA-Cross,02/10/2018,03:30,BTC,Long,SL,-1.0,6h,30.34,STRUCTURAL_SL
111,EMA-Cross,04/10/2018,02:00,BTC,Long,SL,-0.16,60h,89.09,H1_EMA100
112,EMA-Cross,07/10/2018,23:00,BTC,Long,TP,1.98,39h,11.62,H1_EMA100
113,EMA-Cross,09/10/2018,22:00,BTC,Long,SL,-1.0,2h,13.56,STRUCTURAL_SL
114,EMA-Cross,10/10/2018,21:30,BTC,Long,SL,-1.0,2h,44.0,STRUCTURAL_SL
115,EMA-Cross,17/10/2018,02:00,BTC,Long,SL,-1.0,8h,48.61,STRUCTURAL_SL
116,EMA-Cross,18/10/2018,03:30,BTC,Long,SL,-1.0,2h,49.5,STRUCTURAL_SL
117,EMA-Cross,20/10/2018,14:00,BTC,Long,SL,-0.66,1h,27.7,H1_EMA100
118,EMA-Cross,22/10/2018,06:30,BTC,Long,SL,-1.0,1h,17.07,STRUCTURAL_SL
119,EMA-Cross,24/10/2018,05:00,BTC,Long,SL,-0.78,11h,49.82,H1_EMA100
120,EMA-Cross,27/10/2018,07:00,BTC,Long,SL,-0.51,1h,9.41,H1_EMA100
121,EMA-Cross,12/11/2018,01:30,BTC,Long,SL,-0.01,5h,46.32,H1_EMA100
122,EMA-Cross,24/11/2018,02:00,BTC,Long,SL,-0.72,1h,82.71,H1_EMA100
123,EMA-Cross,01/12/2018,12:30,BTC,Long,SL,-1.0,16h,39.22,STRUCTURAL_SL
124,EMA-Cross,02/12/2018,21:30,BTC,Long,SL,-1.0,0h,25.41,STRUCTURAL_SL
125,EMA-Cross,16/12/2018,03:00,BTC,Long,TP,0.22,1h,70.9,H1_EMA100
126,EMA-Cross,17/12/2018,06:30,BTC,Long,TP,0.59,1h,22.24,H1_EMA100
127,EMA-Cross,23/12/2018,00:00,BTC,Long,SL,-1.0,48h,129.91,STRUCTURAL_SL
128,EMA-Cross,28/12/2018,16:30,BTC,Long,SL,-0.47,31h,225.86,H1_EMA100
129,EMA-Cross,30/12/2018,17:30,BTC,Long,SL,-1.0,2h,39.68,STRUCTURAL_SL
130,EMA-Cross,05/01/2019,00:00,BTC,Long,SL,-1.0,10h,11.58,STRUCTURAL_SL
131,EMA-Cross,06/01/2019,13:00,BTC,Long,SL,-1.0,89h,20.19,STRUCTURAL_SL
132,EMA-Cross,14/01/2019,16:30,BTC,Long,SL,-0.09,17h,129.2,H1_EMA100
133,EMA-Cross,16/01/2019,12:30,BTC,Long,SL,-1.0,1h,30.33,STRUCTURAL_SL
134,EMA-Cross,17/01/2019,00:00,BTC,Long,SL,-0.26,1h,15.56,H1_EMA100
135,EMA-Cross,17/01/2019,18:00,BTC,Long,SL,-0.13,11h,21.02,H1_EMA100
136,EMA-Cross,18/01/2019,23:30,BTC,Long,SL,-1.0,36h,10.01,STRUCTURAL_SL
137,EMA-Cross,22/01/2019,14:30,BTC,Long,TP,0.08,7h,27.12,H1_EMA100
138,EMA-Cross,24/01/2019,14:00,BTC,Long,SL,-0.24,2h,27.55,H1_EMA100
139,EMA-Cross,25/01/2019,23:00,BTC,Long,SL,-1.0,16h,10.3,STRUCTURAL_SL
140,EMA-Cross,30/01/2019,06:00,BTC,Long,SL,-0.87,1h,12.59,H1_EMA100
141,EMA-Cross,01/02/2019,12:00,BTC,Long,SL,-0.28,18h,30.73,H1_EMA100
142,EMA-Cross,04/02/2019,19:00,BTC,Long,SL,-1.0,3h,10.48,STRUCTURAL_SL
143,EMA-Cross,05/02/2019,23:30,BTC,Long,SL,-1.0,0h,10.45,STRUCTURAL_SL
144,EMA-Cross,08/02/2019,09:30,BTC,Long,TP,4.42,125h,39.6,H1_EMA100
145,EMA-Cross,15/02/2019,05:00,BTC,Long,SL,-0.81,5h,19.63,H1_EMA100
146,EMA-Cross,16/02/2019,03:00,BTC,Long,TP,0.12,34h,7.32,H1_EMA100
147,EMA-Cross,17/02/2019,23:00,BTC,Long,TP,8.27,160h,17.98,H1_EMA100
148,EMA-Cross,03/03/2019,02:30,BTC,Long,SL,-0.18,1h,13.8,H1_EMA100
149,EMA-Cross,09/03/2019,07:30,BTC,Long,SL,-1.0,46h,52.12,STRUCTURAL_SL
150,EMA-Cross,12/03/2019,13:30,BTC,Long,SL,-1.0,2h,9.94,STRUCTURAL_SL
151,EMA-Cross,13/03/2019,04:00,BTC,Long,SL,-0.53,1h,12.89,H1_EMA100
152,EMA-Cross,14/03/2019,16:30,BTC,Long,SL,-0.09,2h,70.57,H1_EMA100
153,EMA-Cross,17/03/2019,13:30,BTC,Long,SL,-1.0,16h,17.77,STRUCTURAL_SL
154,EMA-Cross,19/03/2019,00:30,BTC,Long,SL,-1.0,3h,9.07,STRUCTURAL_SL
155,EMA-Cross,19/03/2019,10:30,BTC,Long,SL,-1.0,52h,18.49,STRUCTURAL_SL
156,EMA-Cross,22/03/2019,19:30,BTC,Long,SL,-1.0,0h,7.48,STRUCTURAL_SL
157,EMA-Cross,23/03/2019,03:30,BTC,Long,SL,-1.0,6h,14.24,STRUCTURAL_SL
158,EMA-Cross,23/03/2019,16:00,BTC,Long,SL,-0.55,1h,20.0,H1_EMA100
159,EMA-Cross,24/03/2019,00:00,BTC,Long,SL,-1.0,1h,13.0,STRUCTURAL_SL
160,EMA-Cross,25/03/2019,04:00,BTC,Long,SL,-1.0,0h,7.57,STRUCTURAL_SL
161,EMA-Cross,27/03/2019,01:30,BTC,Long,TP,26.55,362h,43.83,H1_EMA100
162,EMA-Cross,13/04/2019,15:00,BTC,Long,SL,-0.32,1h,39.0,H1_EMA100
163,EMA-Cross,14/04/2019,14:30,BTC,Long,TP,0.55,1h,18.0,H1_EMA100
164,EMA-Cross,16/04/2019,17:30,BTC,Long,TP,0.57,112h,94.2,H1_EMA100
165,EMA-Cross,22/04/2019,10:00,BTC,Long,TP,4.21,49h,26.4,H1_EMA100
166,EMA-Cross,25/04/2019,17:00,BTC,Long,SL,-1.0,4h,32.28,STRUCTURAL_SL
167,EMA-Cross,27/04/2019,20:00,BTC,Long,TP,0.05,1h,31.1,H1_EMA100
168,EMA-Cross,29/04/2019,02:00,BTC,Long,TP,0.11,1h,21.94,H1_EMA100
169,EMA-Cross,30/04/2019,13:30,BTC,Long,SL,-0.35,4h,55.33,H1_EMA100
170,EMA-Cross,04/05/2019,23:00,BTC,Long,SL,-1.0,1h,75.45,STRUCTURAL_SL
171,EMA-Cross,05/05/2019,20:30,BTC,Long,SL,-1.0,4h,38.99,STRUCTURAL_SL
172,EMA-Cross,06/05/2019,18:30,BTC,Long,TP,28.81,248h,59.69,H1_EMA100
173,EMA-Cross,20/05/2019,22:30,BTC,Long,SL,-1.0,13h,222.44,STRUCTURAL_SL
174,EMA-Cross,23/05/2019,20:00,BTC,Long,TP,2.6,64h,57.16,H1_EMA100
175,EMA-Cross,26/05/2019,19:30,BTC,Long,TP,1.48,97h,203.76,H1_EMA100
176,EMA-Cross,31/05/2019,21:30,BTC,Long,SL,-0.48,8h,108.24,H1_EMA100
177,EMA-Cross,10/06/2019,12:30,BTC,Long,SL,-0.41,22h,340.91,H1_EMA100
178,EMA-Cross,11/06/2019,21:30,BTC,Long,SL,-1.0,2h,48.66,STRUCTURAL_SL
179,EMA-Cross,19/06/2019,06:30,BTC,Long,SL,-1.0,0h,27.79,STRUCTURAL_SL
180,EMA-Cross,19/06/2019,22:00,BTC,Long,TP,19.42,187h,96.42,H1_EMA100
181,EMA-Cross,28/06/2019,12:00,BTC,Long,SL,-1.0,0h,314.35,STRUCTURAL_SL
182,EMA-Cross,29/06/2019,13:30,BTC,Long,SL,-1.0,2h,264.69,STRUCTURAL_SL
183,EMA-Cross,02/07/2019,19:00,BTC,Long,TP,0.2,1h,301.52,H1_EMA100
184,EMA-Cross,06/07/2019,04:00,BTC,Long,SL,-1.0,4h,165.34,STRUCTURAL_SL
185,EMA-Cross,07/07/2019,15:00,BTC,Long,SL,-1.0,0h,74.57,STRUCTURAL_SL
186,EMA-Cross,07/07/2019,18:30,BTC,Long,TP,2.29,73h,288.83,H1_EMA100
187,EMA-Cross,15/07/2019,19:00,BTC,Long,SL,-0.11,1h,532.11,H1_EMA100
188,EMA-Cross,18/07/2019,15:30,BTC,Long,TP,0.04,71h,1096.51,H1_EMA100
189,EMA-Cross,22/07/2019,06:30,BTC,Long,SL,-1.0,2h,99.77,STRUCTURAL_SL
190,EMA-Cross,25/07/2019,02:00,BTC,Long,SL,-0.02,1h,349.61,H1_EMA100
191,EMA-Cross,29/07/2019,02:30,BTC,Long,SL,-0.07,1h,141.87,H1_EMA100
192,EMA-Cross,30/07/2019,14:30,BTC,Long,TP,1.05,3h,42.57,H1_EMA100
193,EMA-Cross,04/08/2019,16:00,BTC,Long,TP,1.46,140h,308.21,H1_EMA100
194,EMA-Cross,11/08/2019,23:00,BTC,Long,SL,-1.0,0h,33.8,STRUCTURAL_SL
195,EMA-Cross,16/08/2019,17:00,BTC,Long,SL,-0.02,1h,365.45,H1_EMA100
196,EMA-Cross,18/08/2019,12:00,BTC,Long,SL,-0.07,1h,238.45,H1_EMA100
197,EMA-Cross,20/08/2019,16:00,BTC,Long,SL,-1.0,10h,164.54,STRUCTURAL_SL
198,EMA-Cross,22/08/2019,19:00,BTC,Long,SL,-0.37,1h,81.32,H1_EMA100
199,EMA-Cross,25/08/2019,13:00,BTC,Long,SL,-1.0,1h,213.19,STRUCTURAL_SL
200,EMA-Cross,26/08/2019,00:30,BTC,Long,SL,-0.51,26h,563.37,H1_EMA100
201,EMA-Cross,28/08/2019,15:30,BTC,Long,SL,-0.48,2h,80.09,H1_EMA100
202,EMA-Cross,31/08/2019,22:30,BTC,Long,SL,-0.18,1h,203.85,H1_EMA100
203,EMA-Cross,01/09/2019,20:00,BTC,Long,TP,0.08,1h,38.13,H1_EMA100
204,EMA-Cross,04/09/2019,17:30,BTC,Long,SL,-1.0,48h,228.89,STRUCTURAL_SL
205,EMA-Cross,07/09/2019,21:30,BTC,Long,SL,-1.0,13h,60.12,STRUCTURAL_SL
206,EMA-Cross,12/09/2019,00:00,BTC,Long,SL,-0.07,1h,56.52,H1_EMA100
207,EMA-Cross,12/09/2019,09:30,BTC,Long,TP,0.21,1h,80.41,H1_EMA100
208,EMA-Cross,14/09/2019,00:30,BTC,Long,SL,-1.0,11h,77.47,STRUCTURAL_SL
209,EMA-Cross,16/09/2019,02:00,BTC,Long,SL,-1.0,2h,42.19,STRUCTURAL_SL
210,EMA-Cross,19/09/2019,21:00,BTC,Long,SL,-0.44,12h,222.99,H1_EMA100
211,EMA-Cross,30/09/2019,14:30,BTC,Long,TP,0.64,36h,161.38,H1_EMA100
212,EMA-Cross,03/10/2019,00:00,BTC,Long,SL,-1.0,10h,128.58,STRUCTURAL_SL
213,EMA-Cross,04/10/2019,19:30,BTC,Long,SL,-0.69,1h,60.17,H1_EMA100
214,EMA-Cross,06/10/2019,01:00,BTC,Long,SL,-1.0,0h,72.12,STRUCTURAL_SL
215,EMA-Cross,07/10/2019,12:30,BTC,Long,TP,0.58,39h,157.82,H1_EMA100
216,EMA-Cross,09/10/2019,09:30,BTC,Long,TP,3.96,47h,40.06,H1_EMA100
217,EMA-Cross,14/10/2019,20:30,BTC,Long,SL,-1.0,0h,17.17,STRUCTURAL_SL
218,EMA-Cross,19/10/2019,13:30,BTC,Long,SL,-0.08,1h,155.74,H1_EMA100
219,EMA-Cross,20/10/2019,14:30,BTC,Long,TP,7.71,54h,18.77,H1_EMA100
220,EMA-Cross,25/10/2019,11:30,BTC,Long,TP,0.06,1h,169.11,H1_EMA100
221,EMA-Cross,29/10/2019,10:30,BTC,Long,SL,-1.0,2h,96.66,STRUCTURAL_SL
222,EMA-Cross,29/10/2019,23:30,BTC,Long,SL,-1.0,0h,25.44,STRUCTURAL_SL
223,EMA-Cross,31/10/2019,14:00,BTC,Long,SL,-0.44,8h,377.5,H1_EMA100
224,EMA-Cross,01/11/2019,18:30,BTC,Long,SL,-0.25,40h,110.23,H1_EMA100
225,EMA-Cross,04/11/2019,12:00,BTC,Long,SL,-0.3,20h,116.52,H1_EMA100
226,EMA-Cross,05/11/2019,15:30,BTC,Long,SL,-0.45,39h,126.73,H1_EMA100
227,EMA-Cross,13/11/2019,09:00,BTC,Long,SL,-0.04,1h,47.53,H1_EMA100
228,EMA-Cross,17/11/2019,10:00,BTC,Long,SL,-0.06,1h,185.2,H1_EMA100
229,EMA-Cross,25/11/2019,15:30,BTC,Long,SL,-0.24,1h,94.51,H1_EMA100
230,EMA-Cross,27/11/2019,00:00,BTC,Long,TP,0.02,1h,79.75,H1_EMA100
231,EMA-Cross,27/11/2019,14:00,BTC,Long,TP,0.61,76h,368.45,H1_EMA100
232,EMA-Cross,04/12/2019,14:00,BTC,Long,SL,-1.0,6h,310.57,STRUCTURAL_SL
233,EMA-Cross,05/12/2019,09:30,BTC,Long,SL,-0.38,7h,67.47,H1_EMA100
234,EMA-Cross,08/12/2019,12:30,BTC,Long,SL,-1.0,13h,34.91,STRUCTURAL_SL
235,EMA-Cross,09/12/2019,15:00,BTC,Long,SL,-1.0,0h,50.92,STRUCTURAL_SL
236,EMA-Cross,15/12/2019,21:00,BTC,Long,SL,-0.26,1h,32.27,H1_EMA100
237,EMA-Cross,18/12/2019,17:30,BTC,Long,SL,-0.12,1h,114.4,H1_EMA100
238,EMA-Cross,21/12/2019,21:30,BTC,Long,SL,-1.0,0h,40.83,STRUCTURAL_SL
239,EMA-Cross,22/12/2019,09:00,BTC,Long,TP,2.97,47h,35.23,H1_EMA100
240,EMA-Cross,27/12/2019,21:30,BTC,Long,TP,2.64,61h,33.39,H1_EMA100
241,EMA-Cross,01/01/2020,17:00,BTC,Long,SL,-0.25,1h,30.34,H1_EMA100
242,EMA-Cross,03/01/2020,07:30,BTC,Long,TP,17.97,153h,33.11,H1_EMA100
243,EMA-Cross,10/01/2020,15:30,BTC,Long,TP,3.53,212h,183.68,H1_EMA100
244,EMA-Cross,21/01/2020,21:30,BTC,Long,SL,-0.3,11h,271.07,H1_EMA100
245,EMA-Cross,24/01/2020,16:00,BTC,Long,SL,-0.73,1h,66.89,H1_EMA100
246,EMA-Cross,01/02/2020,02:30,BTC,Long,SL,-1.0,8h,96.06,STRUCTURAL_SL
247,EMA-Cross,01/02/2020,18:30,BTC,Long,SL,-1.0,6h,69.13,STRUCTURAL_SL
248,EMA-Cross,02/02/2020,11:00,BTC,Long,SL,-1.0,12h,70.94,STRUCTURAL_SL
249,EMA-Cross,05/02/2020,07:00,BTC,Long,TP,0.22,1h,34.97,H1_EMA100
250,EMA-Cross,08/02/2020,09:00,BTC,Long,SL,-1.0,4h,50.28,STRUCTURAL_SL
251,EMA-Cross,11/02/2020,16:00,BTC,Long,SL,-0.13,64h,318.0,H1_EMA100
252,EMA-Cross,14/02/2020,14:30,BTC,Long,SL,-1.0,0h,71.27,STRUCTURAL_SL
253,EMA-Cross,18/02/2020,16:30,BTC,Long,SL,-1.0,29h,274.02,STRUCTURAL_SL
254,EMA-Cross,22/02/2020,20:30,BTC,Long,SL,-0.27,1h,29.32,H1_EMA100
255,EMA-Cross,02/03/2020,05:00,BTC,Long,TP,0.31,1h,46.96,H1_EMA100
256,EMA-Cross,04/03/2020,04:00,BTC,Long,SL,-1.0,7h,60.99,STRUCTURAL_SL
257,EMA-Cross,05/03/2020,01:30,BTC,Long,TP,0.5,64h,134.96,H1_EMA100
258,EMA-Cross,17/03/2020,03:00,BTC,Long,TP,0.08,1h,360.13,H1_EMA100
259,EMA-Cross,18/03/2020,20:30,BTC,Long,TP,0.91,1h,33.68,H1_EMA100
260,EMA-Cross,21/03/2020,21:00,BTC,Long,SL,-1.0,15h,282.25,STRUCTURAL_SL
261,EMA-Cross,23/03/2020,14:00,BTC,Long,TP,0.15,106h,476.39,H1_EMA100
262,EMA-Cross,30/03/2020,08:00,BTC,Long,TP,0.1,2h,69.81,H1_EMA100
263,EMA-Cross,01/04/2020,23:30,BTC,Long,TP,1.49,196h,406.37,H1_EMA100
264,EMA-Cross,12/04/2020,13:30,BTC,Long,TP,0.84,1h,79.98,H1_EMA100
265,EMA-Cross,13/04/2020,23:30,BTC,Long,SL,-0.26,1h,51.62,H1_EMA100
266,EMA-Cross,16/04/2020,09:00,BTC,Long,TP,0.18,98h,177.18,H1_EMA100
